Line Number,Sentence
1,குழந்தை பதிப்பாளர் இ.
2,வளர்மதி முதற்பதிப்பு தாள் . கி.
3,வெள்ளை மேப்லித்தோ அளவு தெம்மி எழுத்து புள்ளி பக்கம் நூல் கட்டமைப்பு இயல்பு சாதாரணம் விலை உருபா.
4,"படிகள் நூலாக்கம் பாவாணர் கணினி தி.நகர், சென்னை ."
5,அட்டை வடிவமைப்பு செல்வி வ.
6,"மலர் அச்சிட்டோர் ஸ்ரீ வெங்கடேசுவரா ஆப்செட் பிரிண்டர்ஸ் இராயப்பேட்டை, சென்னை ."
7,இது மக்களின் இயல்பு.
8,இது மக்கட்பண்பாட்டின் ஒரு கூறு எனலாம்.
9,"அவற்றை வேறு இடத்தில் கொண்டுபோய் விட்டால் தம் சொந்த இடத்திற்கு வந்து விடுதல், பிறந்த இடத்துப் பற்றுதலே யாகும்."
10,என்னே பிறந்த இடத்தின் பெருமை!
11,"சொந்த ஊர்ப் பற்றுத் துறவிக்கும் உண்டு என்பது, பொருளமைந்த பொன்மொழியே யாகும்."
12,அத்தகைய பெருமை யுடையது பிறந்த இடத்துப் பற்று!
13,"ஏன், அது அவள் சொந்த ஊர் அல்லவா?"
14,தாய் நாட்டுக்காக உயிரைக் கொடுத்தல் உயிரைக் கொடுத்துத் தாய் நாட்டைக் காத்தல்.
15,அதன் மீதுள்ள அளவிறந்த பற்றுதலின் காரணமேயாமன்றோ?
16,"ஒவ்வொரு நாட்டினரும் தமது நாட்டின் பழமை, பெருமை, வளமை, மேன்மை முதலியன பற்றிப் பெருமையாகப் கூறிக் கொள்வர்."
17,"ஒரு நாட்டு மக்களின் அத்தகைய ஆவலே அந்நாட்டின் முன்னேற்றத்திற்கும், அந்நாட்டு மக்களின் ஒற்றுமைக்கும் உயர்வாழ்விற்கும் காரணமாகும் எனலாம்."
18,உலக நாடுகள் ஒவ்வொன்றுக்கும் நாட்டு வரலாறு உண்டு.
19,"தம் தாய் நாட்டின் வரலாற்றினை அறிந்து கொள்ளுதல், ஒரு நாட்டு மக்கள் ஒவ்வொருவரின் நீங்காக் கடமையுளொன்றாகும்."
20,ஆங்கிலேயர் இந்நாட்டின் ஆட்சியை மேற்கொண்ட பின்னரே இந்திய நாட்டின் வரலாறு ஒருவாறு எழுதப்பட்டது.
21,அதில் பெரும்பான்மையும் வட நாட்டின் அரசியல் மாற்றமே யாகும்.
22,"ஆனால், கல்வி பயிலும் தமிழ் மாணவர்கள் எல்லாரும் தமிழ் நாட்டு வரலாற்றை ஓரளவாவது படித்தறியும் வாய்ப்பு இன்னும் ஏற்படவில்லை."
23,"தனியாக நாட்டு வரலாறு எழுதி வைக்கும் பழக்கம் பழந்தமிழரிடை இல்லாமையால், பழந்தமிழக வரலாற்று நூல் ஒன்றும் தமிழில இல்லை."
24,வெளிநாட்டு யாத்திரிகர் எழுதி வைத்த சில குறிப்புகளைத் தவிர ஒழுங்கான தமிழ்நாட்டு வரலாற்றுக் குறிப்புக்கள் எவையும் இல்லை.
25,தமிழக வரலாறு என்ற பெயரில் இரண்டொரு நூல் வெளிவந்துள்ளன.
26,"எனினும், முடிந்த முடிவான தமிழ் நாட்டு வரலாறு எழுதப் படவில்லை."
27,இத்துடன் கொங்கு நாட்டு வரலாறும் ஒழுங்காக எழுதப்பட்டுள்ளது.
28,"இந்நூல் தமிழ் மக்களுக்கும், குறிப்பாகக் கல்லூரி மாணவர்கட்குத் தமிழக வரலாற்றினை அறிந்தின்புற ஏற்ற கருவியாகும் என நம்புகின்றனன்."
29,பின்னர் அந்த தமிழக வரலாற்றை அவரே தனிநூலாகவும் வெளியிட்டார்.
30,சங்ககாலம் அரசியல் பக்கங்கள் வாழ்வியல் பக்.
31,இந்நூலை எழுதிய புலவர் குழந்தை பாராட்டுக்குரியர்.
32,"தமிழகப் பள்ளி, கல்லூரி மாணவர்கள் இந்நூலைப் பயின்று பயன்பெறுவாராக."
33,பதிப்புரை வரலாறு என்பது உணர்ச்சிகளின் தொகுப்பு அல்ல.
34,உண்மை நிகழ்வுகளின் தொகுப்பு. வரலாறு என்பது ஓர் இனத்தின் வாழ்வுக்கும் தாழ்வுக்கும் சான்று கூறும் நினைவுச் சின்னம்.
35,வரலாறு என்பது மாந்த இனத்தின் அறிவுக்கருவூலம்.
36,வரலாறு என்பது என்ன?
37,"இவ்வரலாற்றை எழுதுபவர் அறிவுநிலை, மனநிலை, சமுதாயப் பார்வை,பட்டறிவு, கண்ணோட்டம், பிறசான்றுகளை முன்வைத்து எழுதுவர்."
38,"அஃது அறிவியல், கலை, சமயம் ஆகியவற்றின் ஊற்றாகத் திகழ்வது."
39,ஓர் இனத்தின் வாழ்வும் தாழ்வும் அந்த இனம் நடந்து வந்த காலடிச்சுவடுகளைப் பொறுத்தே அமையும்.
40,அத்தனையும் பெருமளவு உள்ள மண் தமிழ்மண்ணே ஆகும்.
41,"மொழி, இன, நாட்டு வரலாறு என்பது ஒரு குடும்பத்திற்கு எழுதப்படும் ஆவணம் போன்றது."
42,இவ்வரலாறு உண்மை வரலாறாக அமைய வேண்டும் என்பார் மொழிநூல் மூதறிஞர் பாவாணர்.
43,இந்தியப் பெருநிலத்தின் வரலாறு வடக்கிலிருந்து எழுதப்படக் கூடாது.
44,அந்த வரலாறு இந்தியாவின் தென்முனையிலிருந்து எழுதப்படவேண்டும்.
45,அதுவே உண்மை வரலாறாக அமையும் என்பது மனோண்மணீயம் சுந்தரனார் கூறியது வின்சென்ட் சுமித் ஏற்றது.
46,"தமிழ்நாட்டில் இன்று வரலாறு, மொழியியல் போன்ற துறைகளில் வல்லுநராகத் திகழும் அறிஞர் பி."
47,இராமநாதன் அவர்கள் அந்நூலினை தமிழாக்கம் செய்துள்ளார்.
48,அதனைத் தமிழர் வரலாறு கி.பி. வரை எனும் நூலாகத் தமிழ்மண் பதிப்பகம் இல் வெளியிட்டுள்ளது.
49,இவ்வரலாற்று வரிசைக்கும் திரு.
50,இராமநாதன் அவர்கள் அறிமுகவுரைகள் வழங்கி அணிசேர்த்துள்ளார்.
51,"பள்ளிகள், கல்லூரிகள், பல்கலைக் கழக வரலாற்றுத் துறைகள் ஆகியவற்றின் மாணவர்களும், கல்லூரிபல்கலைக்கழக ஆய்வுத்துறைகளும் இந்நூல்களை வாங்கிப் பயன் கொள்வாராக."
52,இவ்வருந்தமிழ் பெருமக்களை நன்றி உணர்வோடு நினைவுகூர்கிறோம்.
53,வாங்கிப் பயன் கொள்ளுங்கள்.
54,தொண்டு செய்வாய்!
55,தமிழுக்குத் துறைதோறும் துறைதோறும் துடித்தெ ழுந்தே!
56,செயல்செய்வாய் தமிழுக்குத் துறைதோறும் துறைதோறும் சீறி வந்தே.
57,ஊழியஞ்செய் தமிழுக்குத் துறைதோறும் துறைதோறும் உணர்ச்சி கொண்டே.
58,தமிழுக்குத் துறைதோறும் துறைதோறும் பழநாட் டானே.
59,இதுதான்நீ செயத்தக்க எப்பணிக்கும் முதற்பணியாம் எழுக நன்றே.
60,எனும் பாவேந்தர் வரிகளை நெஞ்சில் நிறுத்துங்கள்.
61,"மொழியாலும், இனத்தாலும் அடிமைப்பட்ட வரலாறு தமிழரின் வரலாறு."
62,இவ்வரலாற்றை மீட்டெடுக்க உழைத்த பெருமக்களை வணங்குவோம்.
63,"அவ்வகையில் உழைத்து நம் கண்முன்னே வாழ்ந்து மறைந்த பெருமக்களுள் தலைசிறந்தோர் தந்தை பெரியாரும்,மொழிஞாயிறு பாவாணரும் ஆவர்."
64,இப்பெருமக்கள் அனைவரையும் நன்றியுணர்வுடன் இந்த நேரத்தில் வணங்குவோம்.
65,அவர்கள் வழி பயணம் தொடருவோம்.
66,தமிழ் இனமே!
67,என் தமிழ் இளையோரே!
68,நம் முன்னோரின் வாழ்வையும் தாழ்வையும் ஆழ நினையுங்கள்.
69,இனத்தின் மீளாத்துயரை மீட்டெடுக்க முனையுங்கள்.
70,பொருளடக்கம் தமிழக வரலாறு சங்ககாலம் .
71,மூன்றா நூற்றாண்டினர் மோரியர் படையெடுப்பு .
72,இரண்டா நூற்றாண்டினர் பாடினோரும் பாடப்பட்டோரும் .
73,முதல் நூற்றாண்டினர் .
