Line Number,Sentence
1,தமிழக வரலாற்று வரிசை சேர மன்னர் வரலாறு ஆசிரியர் ஒளவை.
2,சு.
3,சு.
4,துரைசாமிப்பிள்ளை பதிப்பாளர் இ.
5,வளர்மதி முதற்பதிப்பு தாள் . கி.
6,வெள்ளை மேப்லித்தோ அளவு தெம்மி எழுத்து புள்ளி பக்கம் நூல் கட்டமைப்பு இயல்பு சாதாரணம் விலை உருபா.
7,"படிகள் நூலாக்கம் பாவாணர் கணினி தி.நகர், சென்னை ."
8,அட்டை வடிவமைப்பு செல்வி வ.
9,"மலர் அச்சிட்டோர் ஸ்ரீ வெங்கடேசுவரா ஆப்செட் பிரிண்டர்ஸ் இராயப்பேட்டை, சென்னை ."
10,அக்காலத்தைப் பொதுவாகச் சங்க காலம் என்பது பெருவழக்கமாய் உளது.
11,"ஆனால், இம்முறையில் வைத்துத் தமிழ்நாட்டு வரலாறு இன்னும் எவராலும் எழுதப்படவும் இல்லை அதற்குரிய முயற்சியும் இன்றுகாறும் உருவாகவுமில்லை."
12,தமிழ் மக்கட்கு அறிவியல் வாழ்வில் உண்டான வீழ்ச்சிக்கு இதைவிட வேறு சான்று வேண்டுமோ?
13,"இனி, சங்க காலம் என்பது தமிழ்நாட்டின் சேர, சோழ, பாண்டியர் என்ற மூவேந்தரும் வாழ்ந்த காலமாகும்."
14,இக்காலத்தைக் காலஞ்சென்ற திரு.
15,வி.
16,கனகசபைப் பிள்ளை முதல் பலர் ஆராய்ந்து எழுதியுள்ளனர்.
17,களப்பிரர் காலம் இதுகாறும் எவராலும் தெளிவாக விளக்கப்படவில்லை.
18,பல்லவர் காலம் திரு.
19,துப்ரயில் முதல் திரு.
20,பி.டி.
21,சீனிவாச ஐயங்காரையுள்ளிட்ட பலரால் ஆராயப்பட்டுள்ளது.
22,இடைக்காலப் பாண்டிய சோழர்கள் வரலாற்றைத் திரு.
23,"நீலகண்ட சாத்திரியார் ஒருவாறு ஆராய்ந்து எழுதினாராக, அவரது ஆராய்ச்சிக்கு எட்டாத பலவுண்மைகளைக் கண்டு தெளிவுபடுத்தித் திரு."
24,கூ.ஏ.
25,சதாசிவப் பண்டாரத்தார் அவர்கள் நல்லதொரு வரலாற்று நூலை எழுதியுதவியிருக்கின்றார்கள்.
26,"விசயநகர வேந்தர், அவர்க்குப் பின் வந்த நாயக்கமன்னர் ஆகியோரின் வரலாறுகளை டாக்டர் திரு."
27,கிருஷ்ணசாமி ஐயங்காரை யுள்ளிட்ட அறிஞர் ஆராய்ந்துள்ளனர்.
28,"இதற்குக் காரணம், இத்துறையில் முயன்றோர் பலரும் சேரநாடு இன்று கேரள நாடாக மாறிவிட்டது கண்டு மயங்கினமையேயாகும்."
29,திரு.
30,மு.ழு.
31,சேஷையர் முதலிய அறிஞர் சிலரே அத்துறையில் கருத்தைச் செலுத்தினர்.
32,"அக்காலை, மேனாட்டறிஞரான வில்லியம் லோகன் எழுதியனவும், நம் நாட்டவரான திரு."
33,"நாகமையர், திரு."
34,..
35,"பதுமநாபமேனன், திரு."
36,கே.ஜி.
37,"சேஷையர், திரு."
38,சி.
39,"அதனால், சேரர் வரலாற்றைக் காண்பதற்கெழுந்த வேட்கை உறுதிப்படுவ தாயிற்று."
40,"இந்த என் முயற்சிக்குத் துணை புரிந்தவர், கோவையில் ஓய்வு பெற்றிருக்கும் உழவியற்கல்லூரிப் பேராசிரியர் திரு."
41,"வேங்கடகிருஷ்ணப் பிள்ளையவர்கள், ல் வடவார்க்காட்டு மாவட்டத்தில் கல்வியதிகாரியாய் இருந்த திரு."
42,வீ.கே.
43,இராமன் மேனன் அவர்களுமாவர்.
44,எஸ்.கே.
45,கோவிந்தசாமிப் பிள்ளையவர்கள்.
46,அவர்கள் இந்நூல் வெளிவரும் இந்நாளில் இல்லாமை என் நெஞ்சை மிகவும் வருத்துகின்றது!
47,கையெழுத்து வடிவில் இருந்த காலத்து இவ்வரலாற்றைக் கண்டு மிக்க மகிழ்ச்சியுடன் ஊக்கம் கொள்வித்த என் பெரு நண்பர்களான திரு.
48,டி.
49,வி.
50,"சதாசிவப் பண்டாரத்தார், திரு."
51,வித்துவான் க.
52,வெள்ளைவாரணம் ஆகிய இருவர் நன்றியை என்றும் மறவேன்.
53,இதனை ஆர்வத்தோடு படித்து மதிப்புரைகள் வழங்கிய என் இனிய நண்பர்களான டாக்டர் திரு.
54,ஆ.ளு.
55,"வயிரணப் பிள்ளை அவர்களையும், டாக்டர் திரு."
56,மா.
57,இராசமாணிக்கனார் அவர்களையும் நன்றியுணரும் என் நெஞ்சம் ஒருபோதும் மறவாது.
58,ஞாலம் நின்புகழேமிக வேண்டும்தென் னால வாயில் உறையும்எம் ஆதியே!
59,அவ்வை ஒளவை.
60,துரைசாமி மதுரை அறிமுகவுரை பி.
61,நேரடியாகச் சென்று கண்டு கேட்டு அறிந்த அரிய செய்திகளையும் சேர்த்துள்ளார்.
62,இந்நூலின் சிறப்பைத் தமிழிலும் வரலாற்றிலும் வல்லவரான மா.
63,இராசமணிக்கனாரும் பாராட்டியுள்ளார்.
64,இந்நூலோடு ஒப்புநோக்கத்தக்க சேரநாட்டு வரலாறுகள் மிகச்சிலவே.
65,அவை வருமாறு .
66,ம.சீ.
67,வேங்கடசாமி சேரன் செங்குட்டுவன் .
68,கி.மு.
69,"மூன்றாம் நூற்றாண்டுக்கு முன்னர் இருந்தே சோழ, பாண்டியரைப் போல் சேரவேந்தர் ஆண்டிருக்க வேண்டும்."
70,எனினும் ஏனைய இருமரபினரைப் போல கி.பி.
71,"நூற்றாண்டு சார்ந்த சேரமன்னர் வரலாற்றையே சங்க இலக்கியச்சான்றுகள் மற்றும் அயல்நாட்டவர் குறிப்புகள், நாணயங்கள் ஆகியவற்றின் அடிப்படையில் எழுத இயன்றுள்ளது."
72,மூவேந்தர் குடிகளுள் முதலில் முடிவுற்றது சேரர் குடியே.
73,கி.பி ஆம் நூற்றாண்டுத் தொடக்கத்தில் ஆண்டசேரமான் பெருமாள் ஆட்சியோடு சேரர் இராச்சியம் சிதறுண்டது.
74,முதற்கண் சேரவேந்தர்கள் மேலைக் கடற்கரையில் வஞ்சியை இப்பொழுது திருவஞ்சைக்களம் அருகே கிராங்கனூர் தலைநகராகக் கொண்டு சேரர் ஆண்டு வந்தனர்.
75,வஞ்சி அருகிருந்த முசிறி துறைமுகம் ஆக இருந்தது.
76,அவ்வஞ்சி கருவூர் என்றும் அழைக்கப்பட்டது.
77,"அறிஞர் ஒளவை துரைசாமியார் மட்டுமல்ல, வி."
78,"கனகசபைப் பிள்ளை, கே.ஜி."
79,"சேஷய்யர்,எஸ்."
80,"கிருஷ்ணசாமி ஐயங்கார், எம்."
81,"ஆரோக்கியசாமி, ம.சீ.வேங்கடசாமி கா."
82,அப்பாத்துரை ஆகியோரும் இக்கருத்தினரே.
83,"இராகவையங்கார், மு."
84,"இராகவையங்கார், க.அ."
85,"நீலகண்ட சாத்திரி, ஆர்."
86,"நாகசாமி, ஞா."
87,"தேவநேயன், பி.எல் சாமி, என்."
88,சுப்ரமணியன் போன்றோர் ஆவர்.
89,.
90,தமிழ்வரலாற்றாய்வாளருக்குப் பயன்படும் இந்நூலை மறு அச்சிட்ட அமிழ்தம்பதிப்பகத்தார் பாராட்டிற்குரியராவர்.
91,"பேராசிரியர், டாக்டர், மா.இராசமாணிக்கனார், எம்.ஏ., எல்.டி., எம்.ஓ.எல்., பி.எச்.டி."
92,நம் தமிழகத்தில் சங்ககால வரலாற்றை அறியத் தமிழிலக்கியமும் அயல் நாட்டார் கூற்றுகளுமே சான்றாய் அமைகின்றன.
93,பிற சான்றுகள் மிகுதியாகக் கிடைக்க வழியில்லை.
94,"ஆயினும், தமிழ்ப்புலவர்களும் தமிழார்வம் கொண்ட பொதுமக்களும் படிக்கத்தகும் முறையில் சேரர் வரலாறும் பாண்டியர் வரலாறும் தமிழில் உயர்திரு."
95,"ந.மு.வேங்கடசாமி நாட்டார், உயர்திரு.ளு."
96,சதாசிவப் பண்டாரத்தார் முதலியவர்களால் எழுதப் பெற்றுள்ளன.
97,சங்க காலச் சேரர் வரலாறு இதுகாறும் தமிழில் வெளிவரவில்லை.
98,சங்க நூல்களை மட்டும் படித்துச் சேரர் வரலாற்றை எழுதுவது சிறப்பன்று.
99,"சேரநாடு முழுமையும் இலக்கிய அறிவோடு சுற்றி, வரலாற்று உணர்வோடு பண்டை இடங்களைக் கண்டறிந்து வரலாறு எழுதுவதே சிறப்புடையது."
100,இச்சீரிய முறையில் பேராசிரியர் ஒளவை.
101,க.
102,துரைசாமிப் பிள்ளையவர்கள்.
103,இதுவரையில் இருள் படர்ந்திருந்த சங்காலச் சேரர் வரலாறு இவ்வரலாற்று நூலால் தெளிவடையும் என்று கூறுதல் பொருந்தும்.
104,ஆசிரியரது இந்நன்முயற்சியைத் தமிழறிஞர் பாராட்டுவர் என்பது உறுதி.
105,மதுரை.
106,...
107,மா.இராசமாணிக்கம் பதிப்புரை வரலாறு என்பது உணர்ச்சிகளின் தொகுப்பு அல்ல.
108,உண்மை நிகழ்வுகளின் தொகுப்பு. வரலாறு என்பது ஓர் இனத்தின் வாழ்வுக்கும் தாழ்வுக்கும் சான்று கூறும் நினைவுச் சின்னம்.
109,வரலாறு என்பது மாந்த இனத்தின் அறிவுக்கருவூலம்.
110,வரலாறு என்பது என்ன?
111,"இவ்வரலாற்றை எழுதுபவர் அறிவுநிலை, மனநிலை, சமுதாயப் பார்வை,பட்டறிவு, கண்ணோட்டம், பிறசான்றுகளை முன்வைத்து எழுதுவர்."
112,"அஃது அறிவியல், கலை, சமயம் ஆகியவற்றின் ஊற்றாகத் திகழ்வது."
113,ஓர் இனத்தின் வாழ்வும் தாழ்வும் அந்த இனம் நடந்து வந்த காலடிச்சுவடுகளைப் பொறுத்தே அமையும்.
114,அத்தனையும் பெருமளவு உள்ள மண் தமிழ்மண்ணே ஆகும்.
115,"மொழி, இன, நாட்டு வரலாறு என்பது ஒரு குடும்பத்திற்கு எழுதப்படும் ஆவணம் போன்றது."
116,இவ்வரலாறு உண்மை வரலாறாக அமைய வேண்டும் என்பார் மொழிநூல் மூதறிஞர் பாவாணர்.
117,இந்தியப் பெருநிலத்தின் வரலாறு வடக்கிலிருந்து எழுதப்படக் கூடாது.
118,அந்த வரலாறு இந்தியாவின் தென்முனையிலிருந்து எழுதப்படவேண்டும்.
119,அதுவே உண்மை வரலாறாக அமையும் என்பது மனோண்மணீயம் சுந்தரனார் கூறியது வின்சென்ட் சுமித் ஏற்றது.
120,"தமிழ்நாட்டில் இன்று வரலாறு, மொழியியல் போன்ற துறைகளில் வல்லுநராகத் திகழும் அறிஞர் பி."
121,இராமநாதன் அவர்கள் அந்நூலினை தமிழாக்கம் செய்துள்ளார்.
122,அதனைத் தமிழர் வரலாறு கி.பி. வரை எனும் நூலாகத் தமிழ்மண் பதிப்பகம் இல் வெளியிட்டுள்ளது.
123,இவ்வரலாற்று வரிசைக்கும் திரு.
124,இராமநாதன் அவர்கள் அறிமுகவுரைகள் வழங்கி அணி சேர்த்துள்ளார்.
125,"இவற்றுள் பெரும்பாலானவை இன்றும் வரலாற்று மாணவர்களும், வரலாற்று ஆய்வாளர்களும் படிக்க வேண்டிய கருவிநூல்களாகவும், என்றும் பயன்தரும் நூல்களாகவும் கருதப்படவேண்டியவை."
126,"பள்ளிகள், கல்லூரிகள், பல்கலைக் கழக வரலாற்றுத் துறைகள் ஆகியவற்றின் மாணவர்களும், கல்லூரிபல்கலைக்கழக ஆய்வுத்துறைகளும் இந்நூல்களை வாங்கிப் பயன் கொள்வாராக."
127,இவ்வருந்தமிழ் பெருமக்களை நன்றி உணர்வோடு நினைவுகூர்கிறோம்.
128,வாங்கிப் பயன்கொள்ளுங்கள்.
129,தொண்டு செய்வாய்!
130,தமிழுக்குத் துறைதோறும் துறைதோறும் துடித்தெ ழுந்தே!
131,செயல்செய்வாய் தமிழுக்குத் துறைதோறும் துறைதோறும் சீறி வந்தே.
132,ஊழியஞ்செய் தமிழுக்குத் துறைதோறும் துறைதோறும் உணர்ச்சி கொண்டே.
133,பணிசெய்வாய்!
134,தமிழுக்குத் துறைதோறும் துறைதோறும் பழநாட் டானே.
135,இதுதான்நீ செயத்தக்க எப்பணிக்கும் முதற்பணியாம் எழுக நன்றே.
136,எனும் பாவேந்தர் வரிகளை நெஞ்சில் நிறுத்துங்கள்.
137,"மொழியாலும், இனத்தாலும் அடிமைப்பட்ட வரலாறு தமிழரின் வரலாறு."
138,இவ்வரலாற்றை மீட்டெடுக்க உழைத்த பெருமக்களை வணங்குவோம்.
139,"அவ்வகையில் உழைத்து நம் கண்முன்னே வாழ்ந்து மறைந்த பெருமக்களுள் தலைசிறந்தோர் தந்தை பெரியாரும், மொழிஞாயிறு பாவாணரும் ஆவர்."
