Line Number,Sentence
1,தமிழமுது மறு பதிப்பு தாள் . கி.,False
2,மேப்லித்தோ அளவு தெம்மி பக்கம் படிகள் விலை உரு.,False
3,நூலாக்கம் டெலிபாய்ண்ட் சென்னை .,False
4,அட்டை வடிவமைப்பு வி.,False
5,"சித்ரா அச்சு வெங்கடேசுவரா ஆப்செட் பிரிண்டர் இராயப்பேட்டை, சென்னை .",False
6,"பதிப்புரை ஆம் நூற்றாண்டின் இறுதிப்பகுதியும், ஆம் நூற்றாண்டின் தொடக்கப்பகுதியும் தமிழ்ப்புலமையும் தமிழாய்வும் மேலோங்கி வளர்ந்த பொற்காலமாகும்.",False
7,இப் பொற்காலப் பகுதியில்தான் தமிழ்ப்பேரவைச் செம்மல் பெருந்தமிழறிஞர் க.,False
8,வெள்ளைவாரணனார் தோன்றி வளர்ந்து வாழ்ந்து தாய்மொழித் தமிழுக்கு வளமும் வலிமையும் சேர்த்தார்.,False
9,கைக்குக் கிடைக்கப் பெறாத நூல்களைத் தேடியெடுத்து இனிவரும் காலங்களில் வெளியிட முயல்வோம்.,False
10,"தம்முடைய தமிழாய்வுப்பணி மூலம் தமிழ் வரலாற்றில் நிலைத்து நிற்பவர், தமிழையும் சைவத்தையும் இரு கண்களெனக் கொண்டவர்.",False
11,தம் ஆய்வுப் புலமையால் பல புதிய செய்திகளையும் தமிழ் உலகுக்கு அளித்தவர்.,False
12,இவர் எழுதிய நூல்கள் தமிழ்உலகிற்குப் பெருமை சேர்ப்பன.,False
13,தமிழ் இலக்கிய வரலாற்றிற்கு கூடுதல் வரவாக அமைவன.,False
14,இவருடைய அறிவுச் செல்வங்கள னைத்தையும் ஆவணப்படுத்தும் நோக்குடன் தொகுத்து தமிழ் உலகிற்கு வைப்பாகக் கொடுத்துள்ளோம்.,False
15,எம் தமிழ்க் காப்புப் பணிக்கு துணை நிற்க வேண்டுகிறோம்.,False
16,பதிப்பகத்தார் தமிழ்ப்பதிப்பு முன்னோடிகளை வணங்குவோம்!,False
17,தமிழாராய்ச்சியின் வளர்ச்சியில் புதிய போக்குகளை உண்டாக்கிய பெருமைக்குரியவர்கள் பழந்தமிழ் நூல்களைப் பதிப்பித்த அறிஞர் களேயாவர்.,False
18,"மேலை நாட்டார் வருகையினால் தோன்றிய அச்சியந்திர வசதிகளும், கல்வி மறுமலர்ச்சியும் புதிய நூலாக்கங்களுக்கு வழி வகுத்தன.",False
19,ஆறுமுக நாவலர் சி.வை.,False
20,"தாமோதரம் பிள்ளை , உ.வே.",False
21,"சாமிநாதையர் ஆகியோர் தமிழ்ப்பதிப்பு முன்னோடிகளாய் விளங்கித் தமிழுக்கு வளம் சேர்த்தனர் என்று தமிழ்ப் பல்கலைக்கழகத்தின் மேனாள் துணைவேந்தர், இ.",False
22,சுந்தரமூர்த்தி தனது பதிப்பியல் சிந்தனைகள் எனும் நூலில் பதிவு செய்துள்ளார்.,False
23,இந்நூல் தொகுதிகளை வெளியிடுவதன் மூலம் தமிழ்ப்பதிப்பு முன்னோடிகளை வணங்குவோம்.,False
24,சுருக்க விளக்கம் அகம்.,False
25,அகநானூறு இறை.,False
26,இறையனார் அகப்பொருள் ஐங்குறு.,False
27,ஐங்குறுநூறு ஐந்.,False
28,ஐந்திணை எழுபது கம்ப.,False
29,கம்பராமாயணம் கலித்.,False
30,கலித்தொகை குறள்.,False
31,திருக்குறள் குறுந்.,False
32,குறுந்தொகை சிலப்.,False
33,சிலப்பதிகாரம் திணை.,False
34,திணைமொழி ஐம்பது திணை.,False
35,திணைமாலை நூற்றைம்பது தொல்.,False
36,தொல்காப்பியம் நற்.,False
37,நற்றிணை பா.வே.,False
38,பாட வேறுபாடு புற.,False
39,புறப்பொருள் வெண்பா மாலை புறம்.,False
40,புறநானூறு பெருங்.,False
41,செய்யுளியல் என்பதனான் இந்நால்வகையும் இதனுள் உரைக்கப்படுகின்றதென்று கொள்ளப்படும்.,False
42,"காமப்புணர்ச்சியெனினும், இயற்கைப்புணர்ச்சி யெனினும், முன்னுறு புணர்ச்சி யெனினும், தெய்வப் புணர்ச்சி யெனினும் ஒக்கும்.",False
43,இவையெல்லாம் காரணப்பெயர்.,False
44,அஃதாவது ஒத்தார் இருவர் தாமே கூடுங் கூட்டம்.,False
45,"இடந்தலைப்பாடாவது, இயற்கைப் புணர்ச்சி புணர்ந்த தலைமகன் பிற்றைஞான்றும் அவ்விடத்துச்சென்று எதிர்ப்படுதல்.",False
46,பாங்கற் கூட்டமாவது இப்புணர்ச்சி பாங்கற்கு உரைத்து.,False
