Line Number,Sentence
1,இளங்குமரனார் தமிழ்வளம் காக்கை பாடினியம் இரா.,False
2,இளங்குமரன் வளவன் பதிப்பகம் சென்னை .,False
3,நூற் குறிப்பு நூற்பெயர் இளங்குமரனார் தமிழ்வளம் ஆசிரியர் இரா.,False
4,இளங்குமரன் பதிப்பாளர் இ.,False
5,"படிகள் நூலாக்கம் பாவாணர் கணினி தி.நகர், சென்னை .",False
6,அட்டை ஓவியம் ஓவியர் மருது அட்டை வடிவமைப்பு வ.,False
7,"மலர் அச்சிட்டோர் ஸ்ரீ வெங்கடேசுவரா ஆப்செட் பிரிண்டர்சு இராயப்பேட்டை, சென்னை .",False
8,"வெளியீடு வளவன் பதிப்பகம் எண் சிங்கார வேலர் தெரு, தியாகராயர் நகர், சென்னை .",False
9,தொலைபேசி பெறும் பேறு வளம் எங்கே இருக்கிறது?,False
10,வளம் எங்கேயும் இருக்கிறது!,False
11,அஃது இல்லாத இடமே இல்லை!,False
12,வளம் எங்கும் இருப்பதை எப்படி அறியலாம்?,False
13,"வளத்தைத் தேடும் உளம் இருந்தால், வளம் எங்கேயும் இருப்பதை அறியலாம்?",False
14,வளத்தின் அளவு என்ன?,False
15,வளத்தின் அளவும் உளத்தின் அளவேயாம்!,False
16,"உளத்தில் வளம் இல்லையானால், உள்ள வளமும் உடையவனுக்கும் உதவாது ஊருக்கும் உலகுக்கும் உதவாது!",False
17,வளத்தைத் தரும் உளத்தை ஒருவர் வாய்க்கப் பெற்றால் போதும்!,False
18,அவ்வளம் குன்றியளவானால் என்ன?,False
19,குன்றத்தனைய வளமானால் என்ன?,False
20,தினை அளவானால் என்ன?,False
21,பனை அளவானால் என்ன?,False
22,வளம் வளமே!,False
23,தேனீ வளம்?,False
24,"தினைத்தனை அளவுப் பூவில், தேனீ கொள்ளும் தேன் எவ்வளவு இருக்கும்?",False
25,கோத்தும்பி கொணரும் தேன் வளம் எவ்வளவு இருக்கும்?,False
26,"கோத்தும்பி கொணர்வதே வளம், தேனீ கொணர்வது வளமில்லை என எவராவது கூறுவாரா?",False
27,வளம் வளமே!,False
28,"அவரவர் உழைப்பு, அறிவுத்திறம், உண்மையறிவு, பட்டறிவு, காலஇடசூழல் கொடை ஆகியவற்றைப் பொறுத்தது அது.",False
29,பொருள் மட்டுமா வளம்?,False
30,புலமை வளமில்லையா?,False
31,ஊக்குதல் உதவுதல் உறுதுணையாதல் ஒன்றுதல் ஆயவை வளமில்லையா?,False
32,எல்லாம் வளமே!,False
33,மல்லல் வளனே என்பது தொல்காப்பியம்.,False
34,உரி. உடலாலும் வளம் உழைப்பாலும் வளம் உணர்வாலும் வளம் உரையாலும் வளம் வளம் பட வாழ வேண்டாதார் எவர்?,False
35,வளம் பெற வேண்டாதார் எவர்?,False
36,வளந்தலை மயங்கிய வஞ்சி முற்றம் என்பது சிலம்பு!,False
37,"வளத்தின் அளவு, அளந்து கடை அறியாவளம் என்பது நாடென்ப நாடா வளத்தன என்பது நாட்டின் இலக்கணம்!",False
38,"எளிமை, இனிமை, இறைமை, நிறைமை என மக்கள் வாழ்ந்த நாள் இலக்கணம்!",False
39,"இன்றோ, நானில வளங்களையும் நாடா நாடில்லை!",False
40,எந்த நாடு ஏற்றுமதி செய்யவில்லை?,False
41,எந்த நாடு இறக்குமதி செய்யவில்லை?,False
