Line Number,Sentence
1,தேவநேயம் பதிப்பாசிரியர் புலவர்.,False
2,இளங்குமரன் தமிழ்மண் பதிப்பகம் நூற்குறிப்பு நூற்பெயர் தேவநேயம் தொகுப்பாசிரியர் புலவர்.,False
3,இளங்குமரன் பதிப்பாளர் கோ.,False
4,இளவழகன் முதற்பதிப்பு மறுபதிப்பு தாள் . கி.,False
5,மேப்லித்தோ அளவு தெம்மி பக்கம் படிகள் விலை உரு.,False
6,"நூலாக்கம் பாவாணர் கணினி தியாகராயர் நகர், சென்னை .",False
7,"அட்டை வடிவமைப்பு தமிழ்க்குமரன் அச்சு வெங்கடேசுவரா ஆப்செட் பிரிண்டர் இராயப்பேட்டை, சென்னை .",False
8,கிறித்து பெருமான் சமய மீட்பர் காரல்மார்க்கசு பொருளியல் மீட்பர் மொழிமீட்பர் யானே என்னும் பெருமித மிக்கார் பாவாணர்.,False
9,இருபதாம் நூற்றாண்டைத் தம் ஆய்வு மதுகையால் தேவநேய ஊழி ஆக்கிய புகழும் வேண்டாப் புகழ் மாமணி தேவநேயப் பாவணர்.,False
10,"கோவலங்கண்ணனார் அவர்கள் தமிழ் விழா ஒன்றற்காகச் சென்னை வந்த போது யானும், முனைவர் கு.",False
11,தேவநேயர் படைப்புகள் அனைத்திலும் உள்ள சொல்லாய்வுகளைத் திரட்டி அகர நிரல் படுத்திப் பதின்மூன்று தொகுதிகள் ஆக்கினேன்.,False
12,இளவழகனாரிடம் ஒப்படைக்கப்பட்டு வெளியிடப்பட்டது.,False
13,"மொழி இன நாட்டுப் பற்றாளர் அனைவரிடமும் இருக்க வேண்டிய நூல், பல் பதிப்புகள் காண வேண்டும்.",False
14,வருங்கால இளைஞர்க்கு வழிகாட்டும் ஒளிவிளக்காகத் திகழ வேண்டும்.,False
15,அதற்குத் தூண்டலும் துலக்கலுமாக இருக்க வேண்டியவர்கள் தமிழ் மீட்டெடுப்புப் பற்றுமையரும் தொண்டருமாவர்.,False
16,வெளியீட்டாளர்க்கும் பரப்புநர்க்கும் பெருநன்றியுடையேன்.,False
17,வாழிய நலனே!,False
18,இன்ப அன்புடன் வாழிய நிலனே!,False
19,இளங்குமரன் பதிப்புரை ஆம் நூற்றாண்டில் தோன்றிய இணையற்றத் தமிழ்ப் பேரறிஞர் மொழிஞாயிறு தேவநேயப் பாவாணர்.,False
20,இவர் வடமொழி ஆதிக்கத்திலிருந்து தமிழை மீட்டெடுப்பதற்காகத் தம் வாழ்வின் முழுப் பொழுதையும் செலவிட்டவர்.,False
21,"இவர் எழுதிய நூல்கள், கட்டுரைகள் அனைத்தையும் தொகுத்து ஒரு சேர தமிழ்மண் பதிப்பகம் வெளியிட்டதைத் தமிழ் உலகம் அறியும்.",False
22,முதுமுனைவர் இரா.,False
23,இளங்குமரனார் பாவாணர் வழி நிலை அறிஞர்.,False
24,வாழும் தமிழுக்கு வளம் பல சேர்ப்பவர்.,False
25,பாவாணரின் அறிவுச் செல்வங்களை யெல்லாம் தேவநேயம் என்னும் தலைப்பில் தமிழ் உலகம் பயன்கொள்ளும் வகையில் தொகுத்துத் தந்துள்ளார்.,False
26,இத்தேவநேயத் தொகுப்புகள் தமிழர் களுக்குக் கிடைத்த வைரச்சுரங்கம்.,False
27,இத் தொகுப்புகளை வெளியிடுவதில் பெருமைப் படுகிறோம்.,False
28,"அறிஞருலகமும், ஆய்வுலகமும் இவ்வருந்தமிழ்க் கருவூலத்தை வாங்கிப் பயன் கொள்வீர்.",False
29,பதிப்பாளர் கோ.,False
30,முல்வில் வளைந்த வேட்டைக் கருவி.,False
31,ஒ.நோ முடுக்கு விடுக்கு ஒரு சிறு மடக்குநீர்.,False
32,வில் விலா வளைந்த நெஞ்செலும்பு அல்லது நெஞ்சக் கூடு.,False
33,முல் முன் முனி வில் திவா. முனிநாண் கோத்து உபதேசகா.,False
34,முல் மூல் மூலை .,False
35,மூலை முடுக்குகளும் இராமநா.,False
36,மூலைத்திசை ..,False
37,இருட்டறை மூலையிலிருந்த குமரி திருமந்.,False
38,மூலைக்குத்து .,False
39,முற்றத்து மூலைக்கு எதிராக வீட்டுத் தலைவாயில் நிலை அமைந்திருக்கை.,False
40,மூலைப் பார்வை.,False
41,மூலைத்திசை பெருந்திசைகட்கு நடுவேயுள்ள கோணத்திசை.,False
42,மூலைப்பார்வை .,False
43,கோணத்திசையை நோக்கிய வீட்டுநிலை.,False
44,சாகுந்தறுவாயில் விழி ஒருபுறமாகச் செருகி நிலைக்குத்திடுகை.,False
45,மூலைமட்டம் .,False
46,மூலை மட்டப்பலகை கட்டட நாமா.,False
47,மூலை முடங்கி மூலை முடக்கு வளைந்து செல்லும் சிறு வழி ..,False
48,மூலையரம் முப்பட்டையரம் .,False
49,மூலையோடு முகட்டுச்சியில் வேயும் ஓட்டுவகை.,False
50,மூலைவாசல் தெருவிற்கு நேராகவன்றி ஒதுக்கமாயமைந்த வாயில்.,False
51,மூலைவாட்டு மூலைவாட்டம் மூலை வாக்கு.,False
52,மூலைவிட்டம் நாற்கோணத்தின் எதிர்மூலைகளைச் சேர்க்குங் கோடு.,False
53,முல் முர் முரு முருகு பிறைபோல் வளைந்த காதணி வச்ர முருகையெந்தக் கோனான்றன் கையிற் கொடுத்தானோ விறலிவிடு.,False
54,முரு மரு மரை .,False
55,விளக்குத் திரியை ஏற்றி யிறக்கும் திருகுக்காய்.,False
56,மரையாணி திருகாணி.,False
57,முரு முரி.,False
58,முரிதல் .,False
59,முரிந்து கடைநெரிய வரிந்த சிலைப் புருவமும் மணிமே.,False
60,வளைந்து ஒடிதல் சூடா. கரும்பு கம்பு முதலிய வற்றை ஒடித்தற்கு அவற்றை வளைத்தல் காண்க..,False
61,இடைக்கண் முரிந்தார் பலர் குறள்.,False
62,முற்றியவமரர் சேனை முரிந்தன விநாயகபு.,False
63,பஞ்சினம் புகைமுரிந் தெழுந்தென விண்ணத் தலமர கல்லா.,False
64,முரிந்தநடை மடந்தையர்த முழங் கொலியும் வழங்கொலியும் திருவிசை.,False
65,முரியுங் காலைத் தெரிய மற்றதிற் றட்டினள் பெருங்.,False
66,இடை முரிந்து வேந்தனும் வேந்து கெடும் குறள்.,False
67,ஒழுகுபால் கதிவெயிற் படமுரிந்து திருச்செந்.,False
68,முரி முரிதல் வளைதலைச் செய்தல்.,False
69,புருவமும் முரி முரிந்தவே சீவக.,False
70,"., க.",False
71,முரித்தல் .,False
72,வளைத்து ஒடித்தல்.,False
73,நன்சிலை முரித்திட் டம்பை வாடினன் பிடித்து நின்றான் சீவக.,False
74,தோற்கச் செய்தல் யாழ்.,False
75,மதிலொடு வடவாயிலை முரித்து திருவாலவா.,False
76,திறைமையாக நடாத்துதல் ..,False
77,வெட்டி முறித்தல் என்னும் வழக்கை நோக்குக.,False
78,முரி .,False
79,முரியா ரளகத் தடாதகை திருவிளை.,False
80,குத்திய வரிசி யெல்லா முரியறக் கொழிக்க வாரீர்.,False
81,முழுதிற் குறைவானது.,False
82,மக்கண் முரியே கலித்.,False
83,எழுதிய ஓலைநறுக்கு.,False
84,இசைப்பாவில் இறுதிப்பகுதி சிலப்.,False
85,", உரை.",False
86,நாடகத் தமிழின் இறுதியில் வருஞ் சுரிதகம் தொல்.,False
87,", உரை.",False
88,"., ., ., து.",False
89,முரிவு .,False
90,மடிப்பு யாழ்.,False
91,புருவ முரிவுகண் டஞ்சி முத்தொள்.,False
