Line Number,Sentence
1,மயிலை சீனி.,False
2,வேங்கடசாமி ஆய்வுக் களஞ்சியம் தமிழில் சமயம் புத்த ஜாதகக் கதைகள் பதிப்பு வீ.,False
3,அரசு இளங்கணி பதிப்பகம் நூற்பெயர் மயிலை சீனி.,False
4,வேங்கடசாமி ஆய்வுக்களஞ்சியம் ஆசிரியர் மயிலை சீனி.,False
5,வேங்கடசாமி பதிப்பாசிரியர் பேரா.,False
6,அரசு பதிப்பாளர் முனைவர் இ.,False
7,படிகள் மேலட்டை கவி பாஸ்கர் நூலாக்கம் வி.,False
8,சித்ரா வி.,False
9,"ஹேமலதா அச்சிட்டோர் ஸ்ரீ வெங்கடேசுவரா ஆப்செட் பிரிண்டர் வடபழனி, சென்னை .",False
10,"நூல் கிடைக்குமிடம் தமிழ்மண் பதிப்பகம், , சிங்காரவேலர் தெரு, தியாகராயர் நகர், சென்னை .",False
11,"பதிப்புரை ஆம் நூற்றாண்டின் இறுதிப் பகுதியும், ஆம் நூற்றாண்டின் தொடக்கப் பகுதியும் தமிழுக்கும், தமிழினத்திற்கும் புகழ்பூத்த பொற் காலமாகும்.",False
12,"தமிழ்மொழியின் மீட்டுருவாக்கத்திற்கும், தமிழின மீட்சிக்கும் வித்தூன்றிய காலம்.",False
13,தமிழ்மறுமலர்ச்சி வரலாற்றில் ஓர் எல்லைக் கல்.,False
14,இப் பொற்காலத்தில்தான் அறிஞர் மயிலை சீனி.,False
15,வேங்கடசாமி அவர்கள் ..இல் தோன்றி ..இல் மறைந்தார்.,False
16,வாழ்ந்த காலம் ஆண்டுகள்.,False
17,தமிழ்கூறும் நல்லுலகம் வணங்கத்தக்கவர்.,False
18,"இவர் எழுதிய நூல்கள் அனைத்தும் தமிழினம் தன்னை உணர்வதற்கும், தலைநிமிர்வதற்கும், ஆய்வாளர்கள் ஆய்வுப் பணியில் மேலாய்வை மேற்கொள்வதற்கும் வழிகாட்டுவனவாகும்.",False
19,ஆய்வுநோக்கில் விரிந்த பார்வையுடன் தமிழுக்கு அழியாத அறிவுச் செல்வங்களை வைப்பாக வைத்துச் சென்றவர்.,False
20,தமிழ் தமிழரின் அடையாளங்களை மீட்டெடுத்துத்தந்த தொல்தமிழ் அறிஞர்களின் வரிசையில் குறிப்பிடத்தக்கவர்.,False
21,"தமிழ்மண்ணில் இல் நடந்த முதல் இந்தி எதிர்ப்புப் போரை முன்னெடுத்துச்சென்ற தலைவர்கள், அறிஞர்கள் வரிசையில் இவரும் ஒருவர்.",False
22,"வரலாறு, இலக்கியம், கலை, சமயம் தொடர்பான ஆய்வு நூல்களையும், பொதுநலன் தொடர்பான நூல்களையும், பன்முகப் பார்வையுடன் எழுதியவர்.",False
23,பேராசிரியர் முனைவர் வீ.,False
24,அரசு அவர்கள் எழுதிய சாகித்திய அகாதெமி வெளியிட்டுள்ள இந்திய இலக்கியச் சிற்பிகள் நூல்வரிசையில் மயிலை சீனி.,False
25,முறையான தமிழ் இலக்கிய வரலாற்றை இனி எழுதுவதற்கு எதிர்கால ஆய்வாளர்களுக்கு வழிகாட்டிச் சென்றவர் என்பார் கா.,False
26,சுப்பிரமணியபிள்ளை அவர்கள்.,False
27,மயிலை சீனி.,False
28,"வேங்கடசாமி ஆண்டில் இளையவராக இருந்தாலும், ஆராய்ச்சித் துறையில் முதியவர், நல்லொழுக்கம் வாய்ந்தவர்.",False
29,சென்னைப் பல்கலைக்கழக தமிழ் இலக்கியத்துறைத் தலைவர் வீ.,False
30,அவருக்கு எம் நன்றி.,False
31,இவ்வருந்தமிழ்ச் செல்வங்களை அனைவரும் வாங்கிப் பயனடைய வேண்டுகிறோம்.,False
32,இவ்வாராய்ச்சி நூல்கள் எல்லா வகையிலும் சிறப்போடு வெளி வருவதற்கு உதவிய அனைவர்க்கும் நன்றி.,False
33,பதிப்பாளர் பௌத்தக் கதைகள் மயிலை சீனி.வேங்கடசாமி அவர்கள் ஆம் ஆண்டில் எழுதிய நூல் புத்த ஜாதகக் கதைகள் ஆகும்.,False
34,தமிழகத்தில் பௌத்தத்தின் பல்வேறு போக்குகள் குறித்து விரிவான ஆராய்ச்சிகள் செய்த மயிலை சீனி.,False
35,வேங்கடசாமி அவர்கள் புத்தர் கூறியதாக வழங்கப்படும் இக்கதைகளையும் தொகுத்துள்ளார்.,False
36,ஜாதகக் கதைகள் என்பவை ஒரு வகைமையாகவே அமைந்துள்ளன.,False
37,பல்வேறு மொழிகளில் பல்வேறு வேறுபாடுளுடன் இக்கதைகள் வழங்கப்படுவதைக் காண்கிறோம்.,False
38,மயிலை சீனி.வேங்கடசாமி அவர்கள் தமிழ்ச்சூழலுக்கு ஏற்றவகையில் இக்கதைகளைத் தொகுத்திருப்பதை அறிகிறோம்.,False
39,இதன்மூலம் பௌத்த சமயக் கருத்துகள் எளிமையாகப் புரிந்துகொள்ளும் வாய்ப்பு இருப்பதைக் காணமுடிகிறது.,False
40,"பல்வேறு இடங்களில், பல்வேறு சூழல்களில், பல்வேறு பயணங்களில் புத்தர் இக்கதைகளைக் கூறியதாகச் சொல்லப்படுகிறது.",False
41,புத்த சமயம் ஒருகாலத்தில் வெகுமக்கள் சமயமாக இருந்ததை உறுதிப்படுத்தும் வகையில் இந்த ஜாதகக் கதைகளின் அமைப்புகள் உள்ளன.,False
42,இக்கதைகள் மனித வாழ்க்கையின் பல்வேறு பரிமாணங் களை மிகச் சுவையாகவும் எளிதாகவும் சொல்லுவதாக அமைந்திருக் கின்றன.,False
43,இக்கதை மரபை உள்வாங்கி வேறுபல சமயங்களிலும் இவ்வகையான கதைகள் உருவாக்கப்பட்டிருப்பதைக் காண்கிறோம்.,False
44,இத்தொகுப்புகள் உருவாக்கத்தில் தொடக்க காலத்தில் உதவிய ஆய்வாளர்கள் மா.,False
45,"அபிராமி, ப.",False
46,சரவணன் ஆகியோருக்கும் இத்தொகுதிகள் அச்சாகும் போது பிழைத்திருத்தம் செய்து உதவிய ஆய்வாளர்கள் வி.,False
47,"தேவேந்திரன், நா.",False
48,கண்ணதாசன் ஆகியோருக்கும் நன்றி.,False
49,சென்னை தங்கள் ஏப்ரல் வீ.அரசு தமிழ்ப்பேராசிரியர் தமிழ் இலக்கியத்துறை சென்னைப் பல்கலைக்கழகம் அறிஞர் மயிலை சீனி.,False
50,இப்படியான தோற்றத்துடன் சென்னை மியூசியத்தை அடுத்த கன்னிமாரா லைப்ரெரியை விட்டு வேகமாக நடந்து வெளியே வருகிறாரே!,False
51,அவர்தான் மயிலை சீனி.,False
52,வேங்கடசாமி அவர்கள். எழுத்தாளர் நாரண.,False
53,"துரைக்கண்ணன் அவர்களின் மேற்கண்ட விவரிப்பு, அறிஞர் மயிலை சீனி.",False
54,வேங்கடசாமி அவர்களைக் கண்முன் காணும் காட்சி அனுபவத்தைத் தருகிறது.,False
55,"திருமணம் செய்து கொள்ளாமல், இல்லறத் துறவியாக வாழ்ந்தவர்.",False
56,"எண்பதாண்டு வாழ்க்கைக் காலத்தில், அறுபது ஆண்டுகள் முழுமையாகத் தமிழியல் ஆய்வுப் பணிக்கு ஒதுக்கியவர்.",False
57,இருபதாம் நூற்றாண்டில் பல புதிய தன்மைகள் நடைமுறைக்கு வந்தன.,False
58,அச்சு எந்திரத்தைப் பரவலாகப் பயன்படுத்தும் வாய்ப்பு உருவானது.,False
