Line Number,Sentence
1,ஹர்ஷவர்த்தனன் முனைவர் மா.
2,இராசமாணிக்கனார் நிலவன் பதிப்பகம் நூற் குறிப்பு நூற்பெயர் ஹர்ஷவர்த்தனன் ஆசிரியர் முனைவர் மா.
3,இராசமாணிக்கனார் பதிப்பாளர் இ.
4,படிகள் மேலட்டை தமிழ்குமரன் நூலாக்கம் திருமதி வி.
5,"சித்ரா அச்சிட்டோர் வெங்கடேசுவரா ஆப்செட் பிரிண்டர் வடபழனி, சென்னை ."
6,"வெளியீடு நிலவன் பதிப்பகம், எண்."
7,", பி பாண்டியன் அடுக்ககம், ஸ்ரீநிவாசன் தெரு, தியாகராயர் நகர், சென்னை ."
8,"ஆம் நூற்றாண்டின் இறுதிக் காலமும் இருபதாம் நூற்றாண்டின் தொடக்கக் காலமும் தமிழ்மொழி, தமிழின வரலாற்றின் மறுமலர்ச்சிக் காலமாகும்."
9,எதிர்காலத் தமிழ் தலைமுறைக்கு அழியாச் செல்வங்களாக அருந்தமிழ் நூல்களை கொடையாக வழங்கிச் சென்றனர்.
10,இவ்வருந்தமிழ்க் கொடைகள் எல்லாம் தமிழர் இல்லந்தோறும் வைத்துப் பாதுகாக்கத் தக்க புதைபொருள் ஆகும்.
11,எம் தமிழ்நூல் பதிப்புப் பணியின் தொடர் பணியாக தமிழ்ப்பேரறிஞர் முனைவர் மா.
12,இராசமாணிக்கனார் நூல்களை வெளியிடும் நோக்கில் எம் கைக்குக் கிடைத்த சில நூல்களை முதல் கட்டமாக வெளிகொணர்ந் துள்ளோம்.
13,"அகப்பகையும், புறப்பகையும் தமிழர் வாழ்வில் குடிபுகுந்து தமிழினம் நிலைக்குலைந்த வரலாறு கடந்தகால வரலாறு."
14,தமிழினம் மறுமலர்ச்சி பெறுவதற்கு தம் வாழ்வின் முழுபொழுதையும் செலவிட்ட அறிஞர்களை வணங்குவோம்.
15,இந்நூல்களை உங்கள் கையில் தவழ விடுவதில் மகிழ்ச்சியடைகிறோம்.
16,இளவழகன் நுழையுமுன் மனிதரில் தலையாய மனிதரே!
17,"மொழி, இனம், நாடு எனத் தமிழ் கூறும் நல்லுலகம் பற்றி ஆழச் சிந்தித்தவர்களுள் அவர் குறிப்பிடத்தக்கவர்."
18,"தாமுண்டு, தம் குடும்பமுண்டு, தம் வேலையுண்டு என்று அவரால் இருக்க முடியவில்லை."
