Line Number,Sentence
1,தமிழமுது மறு பதிப்பு தாள் . கி.,False
2,மேப்லித்தோ அளவு தெம்மி பக்கம் படிகள் விலை உரூ.,False
3,நூலாக்கம் டெலிபாய்ண்ட் சென்னை .,False
4,அட்டை வடிவமைப்பு வி.,False
5,"சித்ரா அச்சு வெங்கடேசுவரா ஆப்செட் பிரிண்டர் இராயப்பேட்டை, சென்னை .",False
6,"பதிப்புரை ஆம் நூற்றாண்டின் இறுதிப்பகுதியும், ஆம் நூற்றாண்டின் தொடக்கப்பகுதியும் தமிழ்ப்புலமையும் தமிழாய்வும் மேலோங்கி வளர்ந்த பொற்காலமாகும்.",False
7,இப் பொற்காலப் பகுதியில்தான் தமிழ்ப்பேரவைச் செம்மல் பெருந்தமிழறிஞர் க.,False
8,வெள்ளைவாரணனார் தோன்றி வளர்ந்து வாழ்ந்து தாய்மொழித் தமிழுக்கு வளமும் வலிமையும் சேர்த்தார்.,False
9,கைக்குக் கிடைக்கப் பெறாத நூல்களைத் தேடியெடுத்து இனிவரும் காலங்களில் வெளியிட முயல்வோம்.,False
10,"தம்முடைய தமிழாய்வுப்பணி மூலம் தமிழ் வரலாற்றில் நிலைத்து நிற்பவர், தமிழையும் சைவத்தையும் இரு கண்களெனக் கொண்டவர்.",False
11,தம் ஆய்வுப் புலமையால் பல புதிய செய்திகளையும் தமிழ் உலகுக்கு அளித்தவர்.,False
12,இவர் எழுதிய நூல்கள் தமிழ்உலகிற்குப் பெருமை சேர்ப்பன.,False
13,தமிழ் இலக்கிய வரலாற்றிற்கு கூடுதல் வரவாக அமைவன.,False
14,இவருடைய அறிவுச் செல்வங்கள னைத்தையும் ஆவணப்படுத்தும் நோக்குடன் தொகுத்து தமிழ் உலகிற்கு வைப்பாகக் கொடுத்துள்ளோம்.,False
15,எம் தமிழ்க் காப்புப் பணிக்கு துணை நிற்க வேண்டுகிறோம்.,False
16,பதிப்பகத்தார் அணிந்துரை டாக்டர்.,False
17,தமிழரிலும் அப்பெருநூலைக் கற்றவர்கள் விரல்விட்டு எண்ணத் தக்கவர்களாகி விட்டனர்.,False
18,பேராசிரியர் க.,False
19,"இப்பல்கலைக்கழகத்தில் தமிழியற்புலம் என்று ஒன்று தொடங்கப்பட்ட பொழுது அதன் முதல் ஆய்வறிஞராகவும், ஒருங்கிணைப்பாளராகவும் பணிபுரிந்தவர் பேராசிரியர் க.",False
20,வெள்ளைவாரணனார் ஆவார்.,False
21,அவர்கள் இங்குப் பணிசெய்த காலத்தில் புறத்திணையியல் முதல் உவமயியல் ஈறானவற்றிற்கு மட்டுமே உரைவளம் பதிப்பை உருவாக்கினார்கள்.,False
22,"இந்நூல் வரிசை சிறந்த அமைப்புடையதாய், இளம்பூரணர் முதல் சோமசுந்தர பாரதியார் வரையிலான உரைகளை உடைய தாய்த் திகழ்கின்றது.",False
23,ஒவ்வொரு நூற்பாவின் இறுதியிலும் உள்ள வெள்ளைவாரணரின் ஆய்வுரைக் கருத்துத் தெளிவுதந்து தொல்காப்பியக் கல்விக்கு வழிகாட்டுவதாய் அமைகிறது.,False
24,"மேலும், வெள்ளைவாரணனார் தாம் தந்திருக்கும் அடிக்குறிப்புக்களின்வழி மூலத்திலும் உரையிலும் கண்டிருக்கும் பிழைபாடுகளை நீக்கத் துணைபுரிகின்றார்.",False
25,ஆராய்ச்சியாளர்களுக்கும் மாணவர்களுக்கும் இப்பதிப்புக்கள் பெரிதும் பயன்படும்.,False
26,மதுரைக் காமராசர் பல்கலைக்கழகத்திற்கும் பேராசிரியர் க.,False
27,வெள்ளைவாரணனார் அவர்களுக்கும் தமிழுலகம் மிகவும் கடமைப்பட்டிருக்கின்றது.,False
28,இவ்வுரைவளப் பதிப்புக்களின்வழித் தொல்காப்பியக்கல்வி வளரும் வகை செய்தல் வேண்டும்.,False
29,அதுவே அமரராகிவிட்ட பெரும் பேராசிரியர் வெள்ளைவாரணனாருக்குத் தமிழுலகம் செய்யும் அஞ்சலியாகும்.,False
30,தமிழண்ணல் தமிழ்ப்பதிப்பு முன்னோடிகளை வணங்குவோம்!,False
31,தமிழாராய்ச்சியின் வளர்ச்சியில் புதிய போக்குகளை உண்டாக்கிய பெருமைக்குரியவர்கள் பழந்தமிழ் நூல்களைப் பதிப்பித்த அறிஞர் களேயாவர்.,False
32,"மேலை நாட்டார் வருகையினால் தோன்றிய அச்சியந்திர வசதிகளும், கல்வி மறுமலர்ச்சியும் புதிய நூலாக்கங்களுக்கு வழி வகுத்தன.",False
33,ஆறுமுக நாவலர் சிவை.,False
