Line Number,Sentence
1,தேவநேயம் பதிப்பாசிரியர் புலவர்.,False
2,இளங்குமரன் தமிழ்மண் பதிப்பகம் நூற்குறிப்பு நூற்பெயர் தேவநேயம் தொகுப்பாசிரியர் புலவர்.,False
3,இளங்குமரன் பதிப்பாளர் கோ.,False
4,இளவழகன் முதற்பதிப்பு மறுபதிப்பு தாள் . கி.,False
5,மேப்லித்தோ அளவு தெம்மி பக்கம் படிகள் விலை உரு.,False
6,"நூலாக்கம் பாவாணர் கணினி தியாகராயர் நகர், சென்னை .",False
7,"அட்டை வடிவமைப்பு தமிழ்க்குமரன் அச்சு வெங்கடேசுவரா ஆப்செட் பிரிண்டர் இராயப்பேட்டை, சென்னை .",False
8,கிறித்து பெருமான் சமய மீட்பர் காரல்மார்க்கசு பொருளியல் மீட்பர் மொழிமீட்பர் யானே என்னும் பெருமித மிக்கார் பாவாணர்.,False
9,இருபதாம் நூற்றாண்டைத் தம் ஆய்வு மதுகையால் தேவநேய ஊழி ஆக்கிய புகழும் வேண்டாப் புகழ் மாமணி தேவநேயப் பாவணர்.,False
10,"கோவலங்கண்ணனார் அவர்கள் தமிழ் விழா ஒன்றற்காகச் சென்னை வந்த போது யானும், முனைவர் கு.",False
11,தேவநேயர் படைப்புகள் அனைத்திலும் உள்ள சொல்லாய்வுகளைத் திரட்டி அகர நிரல் படுத்திப் பதின்மூன்று தொகுதிகள் ஆக்கினேன்.,False
12,இளவழகனாரிடம் ஒப்படைக்கப்பட்டு வெளியிடப்பட்டது.,False
13,"மொழி இன நாட்டுப் பற்றாளர் அனைவரிடமும் இருக்க வேண்டிய நூல், பல் பதிப்புகள் காண வேண்டும்.",False
14,வருங்கால இளைஞர்க்கு வழிகாட்டும் ஒளிவிளக்காகத் திகழ வேண்டும்.,False
15,அதற்குத் தூண்டலும் துலக்கலுமாக இருக்க வேண்டியவர்கள் தமிழ் மீட்டெடுப்புப் பற்றுமையரும் தொண்டருமாவர்.,False
16,வெளியீட்டாளர்க்கும் பரப்புநர்க்கும் பெருநன்றியுடையேன்.,False
17,வாழிய நலனே!,False
18,இன்ப அன்புடன் வாழிய நிலனே!,False
19,இளங்குமரன் பதிப்புரை ஆம் நூற்றாண்டில் தோன்றிய இணையற்றத் தமிழ்ப் பேரறிஞர் மொழிஞாயிறு தேவநேயப் பாவாணர்.,False
20,இவர் வடமொழி ஆதிக்கத்திலிருந்து தமிழை மீட்டெடுப்பதற்காகத் தம் வாழ்வின் முழுப் பொழுதையும் செலவிட்டவர்.,False
21,"இவர் எழுதிய நூல்கள், கட்டுரைகள் அனைத்தையும் தொகுத்து ஒரு சேர தமிழ்மண் பதிப்பகம் வெளியிட்டதைத் தமிழ் உலகம் அறியும்.",False
22,முதுமுனைவர் இரா.,False
23,இளங்குமரனார் பாவாணர் வழி நிலை அறிஞர்.,False
24,வாழும் தமிழுக்கு வளம் பல சேர்ப்பவர்.,False
25,பாவாணரின் அறிவுச் செல்வங்களை யெல்லாம் தேவநேயம் என்னும் தலைப்பில் தமிழ் உலகம் பயன்கொள்ளும் வகையில் தொகுத்துத் தந்துள்ளார்.,False
26,இத்தேவநேயத் தொகுப்புகள் தமிழர்களுக்குக் கிடைத்த வைரச்சுரங்கம்.,False
27,இத் தொகுப்புகளை வெளியிடு வதில் பெருமைப் படுகிறோம்.,False
28,"அறிஞருலகமும், ஆய்வுலகமும் இவ்வருந்தமிழ்க் கருவூலத்தை வாங்கிப் பயன் கொள்வீர்.",False
29,பதிப்பாளர் கோ.,False
30,பிராமணனுக்கு உரியது எவ்வறம்?,False
31,"அது நீர்விழா, நீராட்டு, நீராட்டணி முதலிய பெயர் கொண்டும் வழங்கிற்று.",False
32,"குடிவாரியாக ஆங்காங்கு அமைக்கப் பெற்ற குற்றில்களும் புதுக் கடைகளும், சேர்ந்து, ஒரு விழவூர் போலக் காட்சியளிக்கும்.",False
33,நீராடியவர் மாலைக்காலத்தில் மகிழ்ந்தும் அயர்ந்தும் மனை திரும்புவர்.,False
34,நீராட்டு விழா உஞ்சை நகரத்தில் நாள் நிகழ்ந்த தெனப் பெருங்கதை கூறும்.,False
35,"இக்காலத்துக் கொண்டாடப்பெறும் ஆடிப் பதினெட்டாம் பெருக்கு, பண்டைப் புனலாட்டை ஒரு புடையொக்கும்.",False
36,"ஆடவருள் பெரியோர் வேட்டையாட வும், சிறியோர் மரமேறுதல் காய்கனி பறித்துண்டல் விளையாடு தல் முதலிய வினை நிகழ்த்தவும், பிரிந்துவிடுவர்.",False
37,சிலர் கட்டமுது கொண்டு செல்வதுமுண்டு.,False
38,"அங்ஙனமாயின், அன்னார் அனைவரும் இன்ப விளையாட்டில் ஈடுபடுவர்.",False
39,"நண்பகல் உணவுண்டபின், சில நாழிகை நேரம் இளைப்பாறி மாலைக் காலம் வீடு திரும்புவது இயல்பாகும்.",False
40,"புதிதாய் மணந்த காதலர், தாமே சென்று ஆடும் பொழிலாட்டும், மேற்கூறியவாறு பொது நகர மாந்தர் கொண்டாடும் பொழிலாட்டும், வெவ்வேறாம்.",False
41,பண்ணையென்பது பள்ளம்.,False
42,பண்ணை பறித்தல் குழிதோண்டுதல்.,False
43,"பண்ணாங்குழி என்னும் பெயர், அவ்வவ் விடத்தைப் பொறுத்துப் பன்னாங்குழி, பல்லாங்குழி, பள்ளாங்குழி என வெவ்வேறு வடிவில் வழங்கும்.",False
44,ஆடுவார் தொகை இதை இருவர் ஆடுவர்.,False
45,"சிலர், என்றும் எங்கும் வசதியாய் ஆடுதற் பொருட்டு, வேண்டிய அளவு பள்ளஞ் செதுக்கப் பெற்ற மரக்கட்டைகளை வைத்திருப்பர்.",False
46,ஆடிடம் இது வீட்டுள்ளும் வீட்டு அல்லது மர நிழலிலும் ஆடப் பெறும்.,False
47,இது ஏனை வகைகட்கும் ஒக்கும்.,False
48,"ஆடுமுறை குழி வரிசைக்கொருவராக இருவர் வரிசையடுத்து எதிரெதிர் உட்கார்ந்து, குழிக்கைந்தாக எல்லாக் குழிகளிலும் கற்களைப் போடுவர்.",False
49,"இங்ஙனம் போடும்போது, தம் வரிசையில் இடவலமாகவும், எதிரி வரிசையில் வல இடமாகவும் போட்டுச் செல்லவேண்டும்.",False
50,"அதன்பின், எதிரியார் தம் வரிசையிலுள்ள ஒரு குழியிலிருந்து தொடங்கி, முன் சொன்னவாறே ஆடுவர்.",False
51,"கடைசியாகப்போட்ட குழிக்கு அடுத்த இரு குழியிலும் கல் இல்லாவிடின், ஆடுபவர் ஒன்றும் எடுக்காமலே நின்றுவிட வேண்டும்.",False
52,"ஒவ்வொருவரும் தத்தம் வரிசையிலுள்ள குழியொன்றில் கற்கள் சேர்ந்துவிடின், அவற்றைப் பசு என்று சொல்லி எடுத்துக் கொள்வர்.",False
53,"சிலவிடங் களில், கல் சேர்ந்து விடின் அவற்றைப் பழம் என்று சொல்லி எடுத்துக் கொள்வர்.",False
54,இருவரும் தாந்தாம் எடுத்துவைத்திருக்கும் கற்களை எண்ணுவர்.,False
55,"கடைசி யில் ஒரே வரிசையிற் போய்ச் சேர்ந்த கற்களெல்லாம், அவ்வரிசை யாரைச் சேரும், மிகுதியான கற்களை எடுத்தவர் வென்றவராவர்.",False
56,"சிலவிடங்களில், ஒரே ஆட்டையில் வெற்றியைத் தீர்மானியாமல், ஐந்தாட்டையின் பின் அல்லது பத்தாட்டையின் பின் தீர்மா னிப்பர்.",False
