Line Number,Sentence
1,வரலாற்றறிஞர் வெ.,False
2,சாமிநாத சர்மா நூல் திரட்டு மகாத்மா காந்தி மொழிபெயர்ப்பு நூல் நூற் குறிப்பு நூற்பெயர் வெ.,False
3,சாமிநாத சர்மா நூல்திரட்டு ஆசிரியர் வெ.,False
4,சாமிநாத சர்மா பதிப்பாளர் இ.,False
5,"படிகள் நூலாக்கம் பாவாணர் கணினி தி.நகர், சென்னை .",False
6,"அட்டை வடிவமைப்பு வ.மலர் அச்சிட்டோர் வெங்கடேசுவரா ஆப்செட் பிரிண்டர் ஆயிரம் விளக்கு, சென்னை .",False
7,"வெளியீடு வளவன் பதிப்பகம் , சிங்காரவேலர் தெரு, தியாகராயர்நகர், சென்னை .",False
8,அணிந்துரை எழுத்திடைச் செழித்தச் செம்மல் வெ.,False
9,ஆங்கிலக் கணக்குப்படி இன்று என்னுடைய வது பிறந்த நாள்.,False
10,வாழ்க்கைப் பாதையில் அறுபத்தைந்தாவது மைல் கல்லைக் கடந்து விட்டேன்.,False
11,என்ன சாதித்துவிட்டேன்?,False
12,அதைச் சொல்ல எனக்கு சந்ததிகள் இல்லை.,False
13,ஆனால் வருங்காலத் தமிழுலகம் ஏதாவது சொல்லுமென்று நினைக்கிறேன்.,False
14,அதைக் கேட்டு அவர் புன்னகை பூத்தார்.,False
15,"ஆமாம், வெ.",False
16,சாமிநாத சர்மாவின் நூல்கள் தமிழக முதல்வர் கலைஞர் மு.,False
17,கருணாநிதி ஆட்சி காலத்தில் கி.பி.,False
18,த்தில் நாட்டுடைமையாக்கப்பட்டது.,False
19,"இவற்றிற்கெல்லாம் மணிமகுடம் வைப்பது போன்று, வளவன் பதிப்பகம் சாமிசாத சர்மா அவர்களுடைய நூல்கள் அனைத்தையும் பல தொகுதிகளாக வெளியிடுகின்றது.",False
20,ஆண்டுகால வாழ்க்கையில் சாமிநாத சர்மாவின் இலக்கிய வாழ்க்கை ஆண்டுகாலமாகும்.,False
21,அவருடைய நூல்கள் அவருடைய இலக்கிய வாழ்க்கையின் சுடர் மணிகளாக ஒளிவீசிக் கொண்டிருக் கின்றன.,False
22,"இராமகிருஷ்ணபுரம், வது தெரு, மேற்குமாம்பலம், சென்னை .",False
23,மணி வெ.,False
24,"இன்றும், என்றும் நாம் நன்றியுடன் நினைவு கூறவேண்டியவர்களில் பெரும் பங்காற்றியச் சிறப்புக்கு உரியவர், திரு.",False
25,சாமிநாத சர்மா அவர்கள்.,False
26,சர்மாஜி என்று அனைவராலும் அழைக்கப் பட்டவர்.,False
27,தமிழ்த் தென்றல் திரு.வி.க.வின் தம்பி என போற்றப்பட்டவர்.,False
28,அவருடன் குருசீடர் உறவுப் பிணைப் போடு பணியாற்றியவர்!,False
29,"சுதந்திரமான எழுத்துத் துறையில் ஈடுபாடு கொண்டதால் அரசுப் பணியை உதறிவிட்டு, இதழியல் துறையைத் தேர்ந்தெடுத்தவர்.",False
30,மூன்று ஆண்டுகள் திரு.,False
31,சென்னை தமிழ் எழுத்தாளர் சங்க வெளியீடான பாரதியில் ஓராண்டு ஆசிரியராக இருந்தார்.,False
32,செட்டியார் அயல் நாடு சென்றிருந்தபோது அவரது குமரி மலர் மாத இதழுக்கு ஆசிரியராய்ப் பொறுப்பேற்றிருந்த பெருமையும் இவருக்கு உண்டு.,False
33,தமிழ்த் தென்றல் திரு.,False
34,"., மகாகவி பாரதியார், பரலி சு.",False
35,"நெல்லையப்பர், வீர விளக்கு வ.",False
36,"ஐயர், தியாகச் செம்மல் சுப்பிரமணிய சிவா, அக்ரஹாரத்து அதிசய மனிதர் வ.",False
37,"பேராசிரியர் கல்கி, உலகம் சுற்றிய தமிழர் திரு.",False
38,செட்டியார் முதலான தமிழ் கூறும் நல்லுலக மேதைகளுடன் நெருங்கிய தொடர்பு கொண்டிருந்தவர் சர்மாஜி.,False
39,"இவரது இல்லற வாழ்க்கை இலட்சியப் பிடிப்பாலும், தமிழ்ப்பணியாலும் சிறப்பு பெற்றது.",False
40,தம்பதியர் இருவருமே அண்ணல் காந்தியின் பக்தர்கள்.,False
41,இத்தகைய பாக்கியம் பெற்ற எழுத்தாளர்கள் ஒரு சிலரே!,False
42,தம்மிருவரின் ஒத்துழைப்பால் தோன்றிய நூல்களையே தங்கள் குழந்தைகளாக எண்ணி மகிழ்ந்தனர் அந்த ஆதர்ச தம்பதியர்.,False
43,"ஆங்கிலம், தமிழ், வட மொழி, தெலுங்கு, கன்னடம், இந்தி ஆகிய ஆறு மொழிகளை அறிந்திருந்தவர் அம்மையார்.",False
44,தனக்கு உற்றத் துணையாயிருந்த மனையாள் உயிர் நீத்தது சர்மாஜியைத் துயரக் கடலில் ஆழ்த்தியது.,False
45,தனது ஆற்றாமையைத் தன் நண்பருக்கு எழுதிய கடிதங்கள் வாயிலாக வெளிப்படுத்தினார்.,False
46,இவைதான் பின்னர் அவள் பிரிவு என்று நூலாக்கம் பெற்றது.,False
47,இரங்கூனுக்குச் சென்ற சர்மாஜி இல் ஜோதி மாத இதழை தொடங்கினார்.,False
48,பத்திரிகை உலகிற்கு ஒரு புதிய வெளிச்சமாக அமைந்தது ஜோதி.,False
49,பிற்காலத்தில் பிரபலமான எழுத்தாளர்களில் பலரும் ஜோதியில் தங்கள் எழுத்தாற்றலை வெளிப்படுத்தியவர்கள்தாம்.,False
50,புதுமைப் பித்தனின் விபரீத ஆசை முதலான கதைகள் ஜோதியில் வெளிவந்தவையே!,False
51,இரண்டாம் உலகப் போரில் இரங்கூனில் பெய்த குண்டு மழைக்கு நடுவிலும் ஜோதி அணையாமல் தொடர்ந்து சுடர்விட்டது குறிப்பிடத்தக்கது.,False
52,போர்க் காலத்தில் குடும்பத்தோடு அவர் மேற்கொண்ட பர்மா நடைப் பயணம் துன்பங்கள் நிறைந்தது.,False
53,தனது உடமைகளில் எழுது பொருட் களையே முதன்மையாகக் கருதினார்.,False
54,"உயிருக்கு உத்திரவாதமற்ற சூழலில், உயிர் போவதற்குள் தான் மேற்கொண்டிருந்த மொழிபெயர்ப்புப் பணியை முடித்தே ஆகவேண்டும் என்பதில் தீர்க்கமாக இருந்தார்.",False
55,மெழுகுவர்த்தி வெளிச்சத்தில் பாதுகாப்புக் குழியில் இருந்தபடி மொழிபெயர்த்து எழுதி முடிக்கப்பட்டதுதான் பிளாட்டோவின் அரசியல் என்ற உலகம் போற்றும் நூல்.,False
56,"சர்மாவின் நூல்களை வெளியிடுவதற்காகவே இரங்கூனில் தோற்றுவிக்கப்பட்ட பிரபஞ்ச ஜோதி பிரசுராலயம், பின்னர் புதுக்கோட்டைக்கு மாற்றப்பட்டது.",False
57,வரலாறு என்பது உண்மை களை மட்டுமே தாங்கி நிற்க வேண்டும் என்பதில் பிடிவாதமாக இருந்தவர் சர்மாஜி.,False
58,இன்றளவும் இச்சிறப்பில் இவருக்கு இணை இவரே என்பது மிகையல்ல!,False
59,இப்பண்பே அவரது நூல்களின் மிகச் சிறந்த அம்சமாகும்.,False
60,சர்மாவின் மொழிபெயர்ப்பு நூல்கள் தமிழ் மக்களிடையே மிகவும் புகழ்ப் பெற்றவை.,False
61,சாதாரண வாசகனுக்கும் புரியக் கூடியவை.,False
62,மூல நூலின் வளத்தைக் குறைக்காதவை.,False
63,"ஆக்கியோன் உணர்த்த நினைத்ததை சற்றும் பிசகாமல் உள்ளடக்கி, மொழியின் லாவகத்தோடு சுவைக் குன்றாமல் பெயர்த்துத் தரப்பட்டவை.",False
64,எழுபதுக்கும் மேற்பட்ட மணி மணியான நூல்களை சர்மாஜி எழுதினார்.,False
65,என்ற ஆங்கில நூலும் அவற்றில் அடங்கும்.,False
66,ஏற்கனவே படித்து அனுபவித்த வர்கள் தங்கள் அனுபவத்தைப் புதுப்பித்துக் கொள்ளலாம்.,False
67,இதன் பொருட்டு திரு.,False
68,"இளவழகன் அவர் களுக்கும், அவர்தம் மகன் இனியனுக்கும் நாம், தமிழர் என்ற வகையில் நன்றி பாராட்ட கடமைப்பட்டுள்ளோம்.",False
69,பதிப்புத் துறையில் வரலாறு படைத்து வரும் திரு கோ.,False
70,இளவழகன் வரலாற்றறிஞர் சர்மாவின் நூல்களை வெளியிடுவது பொருத்தமே!,False
71,", பழனியப்பா நகர், திருகோகர்ணம் அஞ்சல், ஞானாலயா பி.",False
72,கிருஷ்ணமூர்த்தி புதுக்கோட்டை .,False
73,சர்மா வாழ்ந்த காலத்தில் நிகழ்ந்த உலக நிகழ்வுகளை தமிழர் களுக்குப் படம் பிடித்துக் காட்டியவர்.,False
74,அரசியல் கருத்துகளின் மூலம் புத்துணர்ச்சியும் விடுதலை உணர்ச்சியும் ஊட்டி வீறு கொள்ளச் செய்தவர்.,False
75,உலக அரசியல் சிந்தனைகளைத் தமிழில் தந்து தமிழிலேயே சிந்திக்கும் ஆற்றலுக்கு வழிகாட்டியவர்.,False
76,தமிழ் மக்களுக்கு விடுதலை உணர்வையும் தேசிய உணர்வையும் சமுதாய உணர்வையும் ஊட்டும் வகையில் அரும்பணி ஆற்றியவர்.,False
77,தமிழ்ப்பண்பாட்டின் சிறப்புக்களை போற்றியவர் பொருளற்ற பழக்க வழக்கங்களைச் சாடியவர்.,False
78,தமிழ் மட்டுமே தெரிந்த தமிழர்களும் உலகளாவிய அரசியல் பார்வையைப் பெறுவதற்கு வழி அமைத்தவர்.,False
79,மேலை நாட்டுஅறிஞர்களின் தத்துவச் சிந்தனைகளை எளிய இனிய தமிழில் தந்தவர்.,False
80,வரலாற்று அறிவோடு தமிழ்மொழி உணர்வை வளர்த்தவர்.,False
81,அரசியல் தத்துவத்தை அவர் காலத்தில் வாழ்ந்த தமிழ்நாட்டுத் தலைவர்களுக்குக் கற்றுத் தந்தவர்.,False
82,தமிழகத்தின் விழிப்பிற்கு உழைத்த முன்னோடிகளில் ஒருவர்.,False
83,தமிழர்கள் கல்வியில் வளர்ந்தால்தான் உலகில் உயர்ந்து நிற்க முடியும் என்பதை தம் நூல்களில் வாயிலாக உணர்த்தியவர்.,False
84,நன்மையும் தீமையும் இருவேறுநிலைகள் தீமையை ஓங்கவிடாமல் நன்மையை ஒங்கச் செய்வதே மக்களின் கடமையென்று கூறியவர்.,False
85,"சாதிப்பித்தும், சமயப்பித்தும், கட்சிப்பித்தும் தலைக்கேறி தமிழ்க் குமுகாயத்தைத் தலைநிமிரா வண்ணம் சீரழித்து வருகின்றன.",False
86,மொழி இன நாட்டுணர்வு குன்றிக் குலைந்து வருகிறது.,False
87,இச்சீரழிவில் இருந்து தமிழர்களை மீட்டெடுக்க வேண்டும்.,False
88,இளமைப் பழக்கம் வாழ்நாள் முழுவதும் உதவும்.,False
89,சர்மா தாம் எழுதிய நூல்களின் வழியாக மக்களிடம் பேசியவர்.,False
