Line Number,Sentence
1,"பொன்னின் தேட்டம் முதற் பதிப்பு இந்நூல் இல் வெற்றியரசி பதிப்பகம், சென்னை வெளியிட்ட பதிப்பை மூலமாகக் கொண்டு வெளிவருகிறது."
2,பொன்வேட்கை மக்கள் பொன்னுக்குக் கொடுக்கும் உயர்வு வேறு எதற்கும் கொடுப்பதில்லை.
3,"அறநூலார் மக்கள் வேட்கைகளை மண், பெண், பொன் என்ற மூன்றனுள் அடக்குவர்."
4,ஆனால் மண்ணின் விளைவினுள் சிறந்ததும் பெண்ணின் விழைவுக்கு ஆளானதும் பொன்னேயாகும்.
5,"விழைவு என்னும் கொடி பொன்னில் வித்தூன்றி அரும்பி, மாதராகிய பந்தரில் படர்ந்து குழந்தைகளாகிய கொழுந்துகள் விட்டு வளருமாம்!"
6,பொன்னை நனவுலகில் பெறாதவர் அதைப்பற்றிக் கனவு காண்கின்றனர்.
7,"அது தன்னை அண்டியவரை யெல்லாம், தன்னை அண்டிய காகத்தைக்கூடப் பொன்மய மாக்கக் கூடிய மலையாம்!"
8,தமிழ்மொழி வழக்கைப் பாருங்கள்!
9,போற்றத்தக்க பொருள்களைப் பொன்னைப்போல் போற்றுக என்றனர் தமிழர்.
10,என்றும் மாறா விலையுடைய பொருள்களுள் யானை ஒன்று.
11,அதனைக் குறிக்க அவர்கள் யானை இருந்தாலும் ஆயிரம் பொன் இறந்தாலும் ஆயிரம் பொன் என்றனர்.
12,காதலிளைஞரும் காதலியரின் அருமையைக் குறிக்கும்போது பொன்னினும் உயர்ந்த பொருளைக் கருதமுடிவதில்லை.
13,பலபடக் கூறுவானேன்?
14,நிலவொளியிள் அழகைப் பொன் நிலவு என்றே குறிக்கின்றனர் கவிஞர்.
15,"உலகியல் கடந்த தெய்வம் ஒன்று உண்டோ இல்லையோ, உலகியலுக் குள்ளாக ஒரு தெய்வம் உண்டெனில், அது பொன்தான்."
16,அப்பொன் தெய்வத்தின் ஆற்றலே ஆற்றல்!
17,அதன் சூழலுட்பட்ட மக்கள் அதில் சிக்கித் தம்மை மறக்கின்றனர் தம் உறவை மறக்கின்றனர்.
18,உலகைக்கூட மறந்து அதனையே உலகாகவும் இறைவனைக்கூட மறந்து அதனையே இறை வனாகவும் கொள்கின்றனர்.
19,மற்றும் பொன்னைப் பெற்றவர் ஒருபுறம் அதன் பிடியுட்பட்டு வாழ்க்கையைத் துரும்பென மதிக்கின்றனர்.
20,இன்னொரு புறம் அதனைப் பெறாதவர் அதனைப் பெறும்வண்ணம் தம் வாழ்நாள் முற்றும் உழைக்கின்றனர்.
21,அதற்காக எம்முயற்சியும் செய்ய அவர்கள் தயங்குவதில்லை.
22,அவர்கள் அதற்காகவே வாழ்ந்து அதிலேயே உயிர்விடுகின்றனர்.
23,பலர் இம்முயற்சியில் உயிரினும் அரிய தம் மதிப்பினையும் ஒழுங்கை யுங்கூட விட்டுக்கொடுக்க முனைகின்றனர்.
24,"நன்றோ தீதோ, மாந்தரை வேட்கை என்னும் தளை வீசி அடிமைப்படுத்தும் இப்பொன் தெய்வத்தின் ஆற்றல் அளவிடற் கரியது."
25,அதன் கடைக்கண் நோக்கத்தால் சிறியவர் பெரியவர் ஆகின்றனர்.
26,அதன் அருட்பேறடைந்தவர் மெலியராயினும் வலியவரை அடக்கி ஆட்கொள்ளுகின்றனர்.
