Line Number,Sentence
1,தமிழ் இலக்கிய அகராதி முன்னுரை தமிழ் மொழி அகராதி செய்தவர்கள் மேல் நாட்டவர்களே யாவர்.,False
2,பாதிரியார் ஆறாயிரம் தமிழ்ப் பழமொழிகளைத் தொகுத்து ஆங்கில மொழி பெயர்ப்போடு வெளியிட்டார்.,False
3,இந்நூலின் இரண்டாவது பதிப்பு ல் சென்னையில் வெளிவந்தது.,False
4,யோன் லசர என்பார் பழமொழி அகராதி ஒன்றை ல் வெளியிட்டார்.,False
5,தமிழ் இலக்கிய அகராதி ஒன்று செய்வதற்கு வேண்டிய முயற்சிகள் நீண்ட காலமாகச் செய்யப்பட்டு வந்தன.,False
6,"இலண்டன் நூதன பொருட்காட்சிச் சாலையிலுள்ள தமிழ்ப் புத்தங்களின் வரிசை ஒன்று டாக்டர் போப், பார்நெட் ..",False
7,என்பவர்களால் எழுதப்பட்டு இல் அச்சிடப்பட்டது.,False
8,"அதில் நூலாசிரியர்களின் பெயர்களும், நூல்களும் அகர வரிசையிற் காணப்படுகின்றன.",False
9,"இல் யோன் மூர்டொச் என்பார், அச்சிடப்பட்ட தமிழ் நூல்களை வகைப்படுத்தி அச்சிட்டுள்ளார்.",False
10,சென்னை நகர் பொது நூல் நிலையத்தில் முதல் வரையும் சேகரிக்கப் பட்டிருந்த நூல்கள் வகைப்படுத்தி இல் அச்சிடப்பட்டுள்ளன.,False
11,இவையெல் லாம் தமிழ் இலக்கிய அகராதி ஒன்று அமைத்தற்கு வேண்டிய எத்தனங்களே யாகும்.,False
12,சென்னை .. ந.சி.கந்தையா விளக்கக் குறிப்பு ச.கை.,False
13,தஞ்சாவூர் சரசுவதி மகால் புத்தக நிலையக் கையெழுத்துப் பிரதி.,False
14,சென்னை அரசாங்க நூல் நிலையக் கையெழுத்துப் பிரதி.,False
15,அச்சிட்ட புத்தகங்கள்.,False
16,இது டாக்டர் போப் பெர்னட் என்போரால் தொகுக்கப்பட்டு ல் அச்சிடப்பட்ட நூலைக் குறிக்கும்.,False
17,இறுதியில் இக்குறியினுள் உள்ள எண் அச்சிடப்பட்ட ஆண்டைக் குறிக்கும்.,False
18,நட்சத்திரக் குறி இருப்பின் நூல் ஆசிரியரை அல்லது பதித்தவரைக் குறிக்கும்.,False
19,பின் சேர்ப்பில் காணப்படும் நட்சத்திரக் குறி சரசுவதி மகால் கையெழுத்துப் பிரதிகளின் அறிக்கையைக் குறிக்கும்.,False
20,தமிழ் இலக்கிய அகராதி அ அகத்தியம் அகத்தியர் ?,False
21,"அப்பர் பதிகம், சுந்தரர் பதிகம், சம்பந்தர் பதிகம்.",False
22,"அகத்தியர் வாத காவியம் கந்த சாமி முதலியார் பதிப்பு, சென்னை, .",False
23,"அகத்தீசுவரர் பதிகம் சாம்பசிவ கவி ராயர், நுங்கம்பாக்கம், அ.பு. அகநானூறு சங்ககாலம் இதற்கு நெடுந்தொகை என்றும் பெய ருண்டு.",False
24,இதில் புலவர்கள் பாடிய பாடல்கள் உண்டு.,False
25,"இத் தொகைப் பாட்டிற்கு அளவு, சிறுமை பதின் மூன்றடி, பெருமை முப்பதடி.",False
26,இதனைத் தொகுப்பித்தார் பாண்டி யன் உக்கிரப் பெருவழுதி தொகுத் தார் மதுரை உப்பூரிகுடிகிழார் மகனார் உருத்திர சன்மனார் கி.பி.,False
27,"இது களிற்றியானை நிரை, மணிமிடை பவளம், நித்திலக் கோவை என மூன்று பகுதிகளை உடையது.",False
28,"இதற்கு உரை அகவ லாற் பாடியவர், இடையள நாட்டு மணக்குடியான் பால் வண்ண தேவ னான வில்லவதரையன்.",False
29,இதன் முதல் பாடலுக்கும் பழைய உரை ஒன்றுளது.,False
30,"அகநானூற்று அகவலுரை பால் வண்ணதேவன், ?",False
31,"அகநிர்ணயத் தமிழுரை சங்கர பண்டிதர், .",False
