Line Number,Sentence
1,மிகமிக முற்காலம் முதல் மக்கள் கல்வியைப் பரப்புவதற்குப் பெரிதும் முயன்று வந்தார்கள்.
2,முற்காலத்தில் புத்தகங்களை ஆயிரக்கணக்கில் ஒரே காலத்தில் அச்சிடக் கூடிய அச்சுப் பொறிகள் அறியப் படாதிருந்தமையால் நூல்கள் கையினால் எழுதப்பட்டன.
3,அக்காலத்தில் நூல்கள் மிக அரிதிற் கிடைப்பனவாயும் அதிக விலையுடையனவாயு மிருந்தன.
4,"ஆகவே, செல்வர்களே பெரிதும் நூல்களைக் கூலிகொடுத்துப் படி எடுத்தும் விலை கொடுத்து வாங்கியும் பயன்படுத்தினர்."
5,பொது மக்களுக்குக் கல்வி விரிவுரைகள் பிரசங்கங்கள் மூலம் அறிவுறுத்தப் பட்டது.
6,இதனாலேயே கற்றலிற் கேட்டல் நன்று என்னும் முதுமொழி எழுந்தது.
7,முன்னோர் கல்வியைப் பரப்புவதில் எவ்வளவு கருத்துக் கொண்டிருந்தார்கள் என்பது பலருக்குத் தெரியாது.
8,"சென்னை, .. ந.சி."
9,கந்தையா நூலகங்கள் தோற்றுவாய் இற்றைக்கு ஆறாயிரம் அல்லது ஏழாயிரம் ஆண்டுகளின் முன் மக்களிடையே நாகரிகம் வளர்ச்சியடைந்திருந்திருந்தது.
10,எகிப்து மேற்கு ஆசியா முதலிய நாடுகளில் ஆறாயிரம் ஆண்டுகளின் முன் மக்கள் எழுத அறிந்திருந்தார்கள்.
11,இதனை அந் நாடுகளிற் கிடைத்த பழம் பொருள்களிற் பொறிக்கப்பட்டுள்ள எழுத்துக்களைக் கொண்டு அறிகின்றோம்.
12,இந்திய மக்களும் ஐயாயிரம் அல்லது ஆறாயிரம் ஆண்டுகளுக்கு முன் எழுத் தெழுதும் முறையை அறிந்திருந்தார்கள்.
13,என்பதைச் சிந்து வெளிப்புதை பொருள் ஆராய்ச்சியிற் கிடைத்த பழம் பொருள்களிற் பொறிக்கப்பட்டுள்ள எழுத்துக்களைக் கொண்டு அறிகின்றோம்.
14,எகிப்திலே ஆறாயிரம் ஆண்டு களின் முன் நூலகங்கள் இருந்தன.
15,மேற்கு ஆசியாவில் ஐயாயிரம் ஆண்டு களுக்கு முற்பட்ட நூலகங்கள் கண்டுபிடிக்கப்பட்டுள்ளன.
16,இந்தியாவில் அத் துணைப் பழங்காலத்தில் நூல் நிலையங்கள் இருந்தமையைப் பழம் பொருள் ஆராய்ச்சி மூலம் அறியமுடியவில்லை.
17,அக் காலம் வழங்கிய நூல்களிற் பெரும்பாலான மறைந்து போனமைக்குக் காரணத்தையும் விளங்கிக் கொள்ளலாம்.
18,இந்திய மக்கள் எழுதப் பயன்படுத்திய பொருள்கள்.
19,அக் காலப் புத்தசமய நூல்களும் பிராமணமத நூல்களும் இதைக் குறித்துப் பல்லிடங் களிற் குறிப்பிட்டுள்ளன.
20,மரப்பட்டைகள் இரண்டரை அடி நீளமும் ஒரு சாண் அகலமும் உடையனவாக நறுக்கப்பட்டு அழுத்தம் உண்டாகும் பொருட்டு எண்ணெய் தடவப்பட்டன.
21,ஏடுகள் நடுவிலே துளை இடப்பட்டு ஒன்றின்மீது ஒன்றாக வைத்துக் கயிற்றில் கோக்கப்பட்டன.
22,"காசுமீரத்திலுள்ள பண்டிதர்களின் நூல் நிலையங்களிலும், ஒரிசாவிலும் பிறவிடங்களிலும் இவ்வகை நூல்கள் காணப்படுகின்றன."
23,இன்னும் கணக்கெழுதும் புத்தகங் களைச் செய்கிறார்கள்.
24,துணியின் மீது புளியம் விதைப் பசையைத் தடவி அதன் மேல் கரி பூசப்பட்டது.
