Line Number,Sentence
1,"நீலகேசி முதற் பதிப்பு இந்நூல் இல் பாரி நிலையம், சென்னை ."
2,வெளியிட்ட பதிப்பை மூலமாகக் கொண்டு வெளிவருகிறது.
3,திரட்டு என்ற இச்சொல்லே மேற் குறிப்பிட்ட வேற்றுமைகளுக்கு அடிப்படைக்காரணமாகும்.
4,திரட்டு என்பது பொதுவாகத் தொகுப்பு அல்லது சுருக்கம் என்று பொருள்படும்.
5,"ஆகவே நீலகேசித் திரட்டு என்ற பெயர்,இந்நூல் ஒரு பெருநூலின் தொகுப்பு அல்லது சுருக்கம் என்பதை உணர்த்துவதாகச் சிலர் கொண்டனர்."
6,ஆகவே இந்நூலின் பெயர் நீலகேசித் திரட்டு என்று கொள்பவர்கள் திரட்டு என்ற சொல்லுக்கு வேறு பொருள் கொள்ளலாயினர்.
7,ஒரு சாரார் திரட்டு என்பது உண்மையில் தெருட்டு என்றிருக்கவேண்டும் எனக் கூறினர்.
8,ஆனால் நூலின் ஏட்டுப்படியில் ஓரிடம் நீங்கலாக எல்லா இடங்ககளிலும் திரட்டு என்ற சொல்லே தெளிவாக வழங்கப்பெறுகிறது.
9,"இது உண்மையில் பாடபேதமாகக் கூடக் கிட்டவில்லையாதலால், இத்திருத்தம் திருத்துவோரின் நுண்ணிய திறத்தை உணர்த்தும் கற்பனையாகவே கொள்ளத் தக்கதாயிருக்கின்றது."
10,ஆயினும் தெருட்டு என்ற திருத்தத்தை ஏற்பதானால் அது இந்நூலைக் குறிக்க மிகச் சிறந்த சொல் என்பதில் ஐயமில்லை.
11,ஏனெனில் இந்நூல் உண்மையிலேயே சமய அறிவு கொளுத்த எழுந்தது.
12,தெருட்டு என்பது தெளிவு படுத்துவது என்று பொருள்படும்.
13,ஆகவே சமயக் கோட்பாடுகளைத் தெளிவு படுத்தும் இந்நூலுக்கு இப்பெயர் பொருந்துவதேயாகும்.
14,"இன்னும் சிலர் நீலகேசித் திரட்டு என்ற பெயரை நூலின் பெயராகக் கொள்ளாமல், நூலினது உரையின் பெயராகவே கொள்கின்றனர்."
15,திரட்டு என்ற சொல்லைத் தெருட்டு என்றே கொண்டால் உரையினைக் குறிக்க இச்சொல் இன்னும் பொருத்தமிக்கதாகும்.
16,ஏனெனில் நீலகேசியின் பொருள்களைத் தெளிவுபெற விளக்குவதே இவ்வுரை.
17,மேலும் இவ்வுரை யாசிரியர் பெயருடன் இது தொடர்பு உடையது.
18,அவர் பெயர் சமய திவாகர முனிவர் என்பது.
19,சமண இலக்கியத்தில் அவர் உயர்ந்த மதிப்பு உடையவர்.
20,"நீலகேசித் திரட்டு அல்லது தெருட்டு இவ்வகையில் நூலின் உரையின் பெயரானால், நூலின் பெயர் நீலகேசி என்றே அமையும்."
21,"முதற்பதிப்பு அச்சகம் சென்றபின், எமது இம்முடிவு மற்றும் ஒருவகையில் உறுதியடைந்தது."
22,"ஓரிடத்தில் தருக்கமாவன,ஏகாந்த வாதமும் அனேகாந்த வாதமும் என்பன."
23,"ம் பக்கம்சிந்தாமணி, சூளாமணி, குண்டலகேசி, நீலகேசி, அமிருதமதி என்ப வற்றின் முதற்பாட்டு, வண்ணத்தான் வருவன என்றும் குறிப்பிடப்படுகிறது."
24,ஏனெனில் திரட்டு என்ற சொல் வடமொழியிலுள்ள சங்கிரகம் என்ற சொல்லுடன் இயைபுடையதாகும்.
25,இந்நூலை ஒப்ப பல சமயநெறிகளை விளக்கும் பிற நூல்கள் பலவும் வடமொழியில் சங்கிரகம் என்ற சொல்லடுத்தே பெரும்பாலும் வருகின்றன.
26,நூற்பெயரின் இவ்வாராய்ச்சி முடிவு எதுவாயினும் ஆகுக.
27,"இது ஒரு முழு நூல் என்பதிலும், இதனைக்குறிக்க வழங்கிய பொதுப் பெயர் நீலகேசி என்பதிலும் ஐயமேற்பட இடமில்லை."
28,நூலாசிரியர் நீலகேசியின் நூலாசிரியரைப்பற்றி நாம் எதுவுமே அறியக்கூடாத நிலையில் இருக்கிறோம்.
29,"ஆசிரியர் பெயர், இடம், காலம் எதுவும் தெரியவில்லை."
30,அவர் காலத்திலேயே இவை அறியப்படாது போயினபோலும்.
31,"அவை தொல்காப்பியம், நாலடியார், திருக்குறள் ஆகியவை."
32,இவை மூன்றுமே சமணரால் இயற்றப்பட்டவை என்று கொள்ள இடமுண்டு.
33,முதலது இலக்கண நூல் பிந்திய இரண்டும் ஒழுக்க நூல்கள்.
34,இவையன்றி வேறு சமண நூல்களை அவர் குறிப்பிடாதது கவனிக்கத்தக்கது.
35,சமய ஆராய்ச்சி செய்யும் இவ்வாசிரியர் இவைபோலப் பிற சமண நூல்களும் இருந்திருப்பின் குறிப்பிடாதிரார் என்பது உறுதி.
36,"ஆகவே, அவை மூன்றேயன்றி மற்றச் சமண நூலும் அவர் காலத்தில் இல்லையென்றே கொள்ளலாம்."
37,"இம்மூன்று நூல்களுள்ளும் தொல்காப்பியத்தின் காலத்தைத் திட்டமாகக் கூறமுடியவில்லையாயினும், மூன்றிலும் அதுவே முந்தியது என்பது ஒரு தலை."
38,"பத்திரபாகு, சந்திரகுப்த மௌரியன் என்ற போசனை மாண வனாகக் கொண்டவர்."
39,"அவர் பஞ்சத்தால் தென்னாட்டுக்கு வந்தபோது, சந்திரகுப்தனும் உடன் சென்றான் என்று சமணர் வரலாறு கூறுகிறது."
40,இதனால் சந்திரகுப்தனும் பத்திரபாகுவும் ஒரு காலத்தவர் ஆவர்.
41,சந்திரகுப்தன் கி.மு.
42,மூன்றாம் நூற்றாண்டில் ஆண்டவன்.
43,"ஆகவே, பத்திரபாகுவின் காலமும், நாலடியார் காலமும் கி."
44,மூன்றாம் நூற்றாண்டு என்று கூறலாகும்.
45,மூன்றாவது நூலாகிய திருக்குறளின் ஆசிரியர் சமணர் மரபுரைப்படி ஏலாச்சாரியார் அல்லது குந்தகுந்தாசாரியார் என்பவராவர்.
46,இவர் காலம் சமணர் வரலாற்றின்படி கி.மு.
47,முதல் நூற்றாண்டு அல்லது கி.
48,முதல் நூற்றாண்டு ஆகும்.
49,"சமண மரபுரையை விட்டு வேறு வகையாக ஆராய்ந்தவர்களும், அவர் காலம் கி.பி."
50,முதல் நூற்றாண்டு என்றே கூறுகின்றனர்.
51,"நீலகேசி, மேற்கூறிய மூன்று நூல்களுக்கும் பிந்திய தென்று ஏற்படவே, அதன் முந்திய கால எல்லை திருக்குறளின் காலமாகிய கி.பி."
52,முதல் நூற்றாண்டு என்று கூறலாம்.
53,அதாவது அது முதல் நூற்றாண்டுக்குப் பிற்பட்டதேயாகவேண்டும்.
54,பிந்தியகால எல்லையை வரையறுப்பது இதனினும் சற்றுக் கடிது.
55,இவ்வகையில் நாம் முற்றிலும் நூலின் அகச்சான்று களையே ஆராய்தல் வேண்டும்.
56,இந்நூலுடனொத்த சமய விளக்கத்திரட்டுகள் அனைத்தும் தம் காலத்திலுள்ள சமயக் கோட்பாடுகள் எல்லாவற்றையும் கூடியமட்டும் விளக்குபவை யாகும்.
57,"இம்முறையில் பின்னாட்களில் தழைத்தோங்கிய சங்கரர், இராமானுசர், மாத்துவர் ஆகியவர்களின் வேதாந்தக் கோட் பாடுகளை இவர் குறிப்பிடாதது கவனிக்கத்தக்கது."
