Line Number,Sentence
1,மயிலை சீனி.
2,வேங்கடசாமி ஆய்வுக் களஞ்சியம் பண்டைத் தமிழ் நூல்கள் கால ஆராய்ச்சி இலக்கிய ஆராய்ச்சி பதிப்பு வீ.
3,அரசு இளங்கணி பதிப்பகம் நூற் குறிப்பு நூற்பெயர் மயிலை சீனி.
4,வேங்கடசாமி ஆய்வுக்களஞ்சியம் ஆசிரியர் மயிலை சீனி.
5,வேங்கடசாமி பதிப்பாசிரியர் பேரா.
6,அரசு பதிப்பாளர் முனைவர் இ.
7,படிகள் மேலட்டை கவி பாஸ்கர் நூலாக்கம் வி.
8,சித்ரா வி.
9,"ஹேமலதா அச்சிட்டோர் ஸ்ரீ வெங்கடேசுவரா ஆப்செட் பிரிண்டர் வடபழனி, சென்னை ."
10,"நூல் கிடைக்குமிடம் தமிழ்மண் பதிப்பகம், , சிங்காரவேலர் தெரு, தியாகராயர் நகர், சென்னை ."
11,"பதிப்புரை ஆம் நூற்றாண்டின் இறுதிப் பகுதியும், ஆம் நூற்றாண்டின் தொடக்கப் பகுதியும் தமிழுக்கும், தமிழினத்திற்கும் புகழ்பூத்த பொற் காலமாகும்."
12,"தமிழ்மொழியின் மீட்டுருவாக்கத்திற்கும், தமிழின மீட்சிக்கும் வித்தூன்றிய காலம்."
13,தமிழ்மறுமலர்ச்சி வரலாற்றில் ஓர் எல்லைக் கல்.
14,இப் பொற்காலத்தில்தான் அறிஞர் மயிலை சீனி.
15,வேங்கடசாமி அவர்கள் ..இல் தோன்றி ..இல் மறைந்தார்.
16,வாழ்ந்த காலம் ஆண்டுகள்.
17,தமிழ்கூறும் நல்லுலகம் வணங்கத்தக்கவர்.
18,"இவர் எழுதிய நூல்கள் அனைத்தும் தமிழினம் தன்னை உணர்வதற்கும், தலைநிமிர்வதற்கும், ஆய்வாளர்கள் ஆய்வுப் பணியில் மேலாய்வை மேற்கொள்வதற்கும் வழிகாட்டுவனவாகும்."
19,ஆய்வுநோக்கில் விரிந்த பார்வையுடன் தமிழுக்கு அழியாத அறிவுச் செல்வங்களை வைப்பாக வைத்துச் சென்றவர்.
20,தமிழ் தமிழரின் அடையாளங்களை மீட்டெடுத்துத்தந்த தொல்தமிழ் அறிஞர்களின் வரிசையில் குறிப்பிடத்தக்கவர்.
21,"தமிழ்மண்ணில் இல் நடந்த முதல் இந்தி எதிர்ப்புப் போரை முன்னெடுத்துச்சென்ற தலைவர்கள், அறிஞர்கள் வரிசையில் இவரும் ஒருவர்."
22,"வரலாறு, இலக்கியம், கலை, சமயம் தொடர்பான ஆய்வு நூல்களையும், பொதுநலன் தொடர்பான நூல்களையும், பன்முகப் பார்வையுடன் எழுதியவர்."
23,பேராசிரியர் முனைவர் வீ.
24,அரசு அவர்கள் எழுதிய சாகித்திய அகாதெமி வெளியிட்டுள்ள இந்திய இலக்கியச் சிற்பிகள் நூல்வரிசையில் மயிலை சீனி.
25,முறையான தமிழ் இலக்கிய வரலாற்றை இனி எழுதுவதற்கு எதிர்கால ஆய்வாளர்களுக்கு வழிகாட்டிச் சென்றவர் என்பார் கா.
26,சுப்பிரமணியபிள்ளை அவர்கள்.
27,மயிலை சீனி.
28,"வேங்கடசாமி ஆண்டில் இளையவராக இருந்தாலும், ஆராய்ச்சித் துறையில் முதியவர், நல்லொழுக்கம் வாய்ந்தவர்."
29,சென்னைப் பல்கலைக்கழக தமிழ் இலக்கியத்துறைத் தலைவர் வீ.
30,அவருக்கு எம் நன்றி.
31,இவ்வருந்தமிழ்ச் செல்வங்களை அனைவரும் வாங்கிப் பயனடைய வேண்டுகிறோம்.
32,இவ்வாராய்ச்சி நூல்கள் எல்லா வகையிலும் சிறப்போடு வெளி வருவதற்கு உதவிய அனைவர்க்கும் நன்றி.
33,பதிப்பாளர் பண்டைத்தமிழ் நூல்கள் கால ஆராய்ச்சி இலக்கிய ஆராய்ச்சி மயிலை சீனி.
34,பண்டைத் தமிழ் நூல்கள் அச்சிட்டு வெளிவந்த சூழலில் அவற்றின் காலம் குறித்த உரையாடல்கள் பெரிதும் முன்னெடுக்கப் பட்டன.
35,"வடமொழி சார்புடைய ஆய்வாளர்கள், திராவிடக் கருத்தியல் சார்பான ஆய்வாளர்கள் என இருபிரிவினராக அடையாளம் காணப்பட்டனர்."
36,இச்சார்பு அடிப்படையில் தமிழ்நூல்களின் தொன்மை குறித்த உரையாடல்கள் நிகழ்ந்தன.
37,மயிலை சீனி.
38,வேங்கடசாமி அவர்கள் திராவிடக் கருத்தியல் சார்பாளராகச் செயல்பட்டவர்.
39,எனவே பண்டைத்தமிழ் நூல்களின் காலத்தை மிகவும் பின்னுக்குக் கொண்டுவருவதை மறுத்து கட்டுரைகள் எழுதினார்.
40,அவ்வகையான கட்டுரைகள் சங்க காலத் தமிழக வரலாற்றில் சிலசெய்திகள் எனும் நூலில் இடம் பெற்றுள்ளன.
41,பேராசிரியர் ச.
42,வையாபுரிப்பிள்ளை செய்துள்ள கால ஆய்வு களை மயிலை சீனி.
43,வேங்கடசாமி அவர்கள் மறுத்து எழுதியுள்ளார்.
44,"குறிப்பாகத் தொல்காப்பியம், சிலப்பதிகாரம் ஆகியவை தொடர்பான கால ஆய்வுகள் இத்தொகுதியில் பேசப்பட்டிருப்பதைக் காண்கிறோம்."
45,பேராசிரியர் ச.
46,வையாபுரிப்பிள்ளை பங்களர் என்னும் சொல் வங்களர் என்னும் சொல்லின் திரிபாகக் கருதி வங்காள நாட்டவரைக் குறிப்பதாக எழுதியுள்ளார்.
47,எனவே சிலப்பதிகாரம் கி.பி.
48,ஆம் நூற்றாண்டுக்குப் பிற்பட்டதாக அமையவேண்டும் என்பது அவருடைய வாதம்.
49,ஆனால் மயிலை சீனி.
50,இவ்வகையில் சிலப்பதிகாரம் குறித்த கால ஆய்வில் மயிலை சீனி அவர்கள் பெரிதும் ஈடுபாட்டுடன் செயல்பட்டிருப்பதைக் காண்கிறோம்.
51,மயிலை சீனி வேங்கடசாமி அவர்கள் சிலப்பதிகாரம் குறித்து எழுதியுள்ள கட்டுரைகளில் கண்ணகி தொடர்பான ஆய்வை விரிவாகச் செய்துள்ளார்.
52,மேலும் மணிமேகலைக்கும் சிலப்பதிகாரத் துக்கும் உள்ள உறவுகள் தொடர்பாகவும் இவரது ஆய்வுகள் அமைந் துள்ளன.
53,மயிலை சீனி.
54,இத்தொகுதியின் மூலம் அவரது சைவ சமயம் தொடர்பான ஆய்வுகளை அறிந்து கொள்ள முடிகிறது.
55,"ஆனால், பேராசிரியர் ச."
56,வையாபுரிப்பிள்ளை மா.
57,இத்தொகுதியில் அவரது காலஆய்வுகள் குறித்த விரிவான தகவல்கள் பதிவாகியுள்ளன.
58,தர்க்கப் போக்கில் தமிழ்நூல்களின் காலத்தை நிர்ணயம் செய்தவர்களில் மயிலை சீனி.
59,வேங்கடசாமி அவர்களுக்கு முக்கியமான இடமுண்டு என்று கூறமுடியும்.
60,இத்தொகுப்புகள் உருவாக்கத்தில் தொடக்க காலத்தில் உதவிய ஆய்வாளர்கள் மா.
61,"அபிராமி, ப."
62,சரவணன் ஆகியோருக்கும் இத்தொகுதிகள் அச்சாகும் போது பிழைத்திருத்தம் செய்து உதவிய ஆய்வாளர்கள் வி.
63,"தேவேந்திரன், நா."
64,கண்ணதாசன் ஆகியோருக்கும் நன்றி.
65,சென்னை ஏப்ரல் வீ.
66,அரசு தமிழ்ப் பேராசிரியர் தமிழ் இலக்கியத்துறை சென்னைப் பல்கலைக்கழகம் அறிஞர் மயிலை சீனி.
67,இப்படியான தோற்றத்துடன் சென்னை மியூசியத்தை அடுத்த கன்னிமாரா லைப்ரெரியை விட்டு வேகமாக நடந்து வெளியே வருகிறாரே!
68,அவர்தான் மயிலை சீனி.
69,வேங்கடசாமி அவர்கள். எழுத்தாளர் நாரண.
70,"துரைக்கண்ணன் அவர்களின் மேற்கண்ட விவரிப்பு, அறிஞர் மயிலை சீனி."
71,வேங்கடசாமி அவர்களைக் கண்முன் காணும் காட்சி அனுபவத்தைத் தருகிறது.
72,"திருமணம் செய்து கொள்ளாமல், இல்லறத் துறவியாக வாழ்ந்தவர்."
73,"எண்பதாண்டு வாழ்க்கைக் காலத்தில், அறுபது ஆண்டுகள் முழுமையாகத் தமிழியல் ஆய்வுப் பணிக்கு ஒதுக்கியவர்."
74,இருபதாம் நூற்றாண்டில் பல புதிய தன்மைகள் நடைமுறைக்கு வந்தன.
75,அச்சு எந்திரத்தைப் பரவலாகப் பயன்படுத்தும் வாய்ப்பு உருவானது.
76,சுவடிகளிலிருந்து அச்சுக்குத் தமிழ் நூல்கள் மாற்றப் பட்டன.
77,"இதன்மூலம் புத்தக உருவாக்கம், இதழியல் உருவாக்கம், நூல் பதிப்பு ஆகிய பல துறைகள் உருவாயின."
78,இக் காலங்களில்தான் பழந்தமிழ் நூல்கள் பரவலாக அறியப்பட்டன.
79,"இலக்கிய, இலக்கணப் பிரதிகள் அறியப்பட்டதைப்போல், தமிழர்களின் தொல்பழங்காலம் குறித்தும் பல புதிய கண்டுபிடிப்புகள் வெளிவந்தன."
80,பிரித்தானியர் களால் உருவாக்கப்பட்ட தொல்பொருள் ஆய்வுத்துறை பல புதிய வரலாற்றுத் தரவுகளை வெளிக்கொண்டு வந்தது.
81,பாரம்பரியச் சின்னங்கள் பல கண்டறியப்பட்டன.
82,தொல்லெழுத்துக்கள் அறியப்பட்டன.
83,பல்வேறு இடங்களில் எழுதப்பட்ட கல்வெட்டுக்கள் படி எடுக்கப்பட்டு வாசிக்கப்பட்டன.
84,"தமிழ் மக்களின் எழுத்துமுறை, இலக்கிய, இலக்கண உருவாக்கமுறை ஆகியவை குறித்து, இந்தக் கண்டுபிடிப்புகள் மூலம் புதிதாக அறியப்பட்டது."
85,அகழ்வாய்வுகள் வழிபெறப்பட்ட காசுகள் புதிய செய்திகளை அறிய அடிப்படையாக அமைந்தன.
