Line Number,Sentence
1,தமிழர் வரலாறு கி.பி. வரை பி.டி.,False
2,சீனிவாச ஐயங்கார் தமிழாக்கம் முன்னுரையுடன் பி.,False
3,"இராமநாதன் க.மு, ச.இ.",False
4,பதிப்பாளர் கோ.,False
5,இளவழகன் தமிழ்மண்பதிப்பகம் நூற் குறிப்பு பொருளடக்கம் மூலநூல் பி.டி.,False
6,சீனிவாச ஐயங்கார் அணிந்துரை இருளைக் கிழித்தெழுந்த தமிழ் ஒளிக் கற்றைகள்!,False
7,தமிழர் வரலாறு எனும் பெயரிய இந்நூல் பன்மொழி அறிஞர் பி.டி.,False
8,சீனிவாச ஐயங்கார் ஆங்கிலத்தில் எழுதிய நூலின் தமிழாக்கம் ஆகும்.,False
9,"இராமநாதன், இப் பெருநூலைத் தமிழர்கள் எளிதில் படிக்குமாறு அறிமுகம் செய்துள்ளார்.",False
10,"இக் குறையைப் போக்கும் வகையில், தக்கார் ஒருவரைக் கொண்டு, தமிழ்மண் பதிப்பகவழி கோ.",False
11,"இளவழகன், இந் நூலை வெளியிட்டுள்ளார்.",False
12,"இளவழகன், வருங் கால வரலாற்றில் இடம் பெறும் வகையில் செயற்பட்டு வரு கின்றார்.",False
13,அதற்குச் சான்றாகும் வகையில் இந்நூல் வெளி வந்துள்ளது.,False
14,"சீனிவாசரின் முதற்பதிப்பே என்னிடம் உளது அது சிதில மான நிலையில், அதன் ஏசியன் புதிய பதிப்பும் ஒன்று வாங்கினேன்.",False
15,"இதைக் குறிப்பதற்குக் கரணியம், அந்நூலின்பால் எனக்கிருந்த ஈடுபாடே.",False
16,"ஆங்கில நூல், ஆகமங்களும் எதிரான வேதங்களும் என்ற எட்டாம் இயல் போல்வனவாகும்.",False
17,"சீனிவாச ஐயங்கார், வி.",False
18,"இராமச்சந்திர தீட்சிதர், கிருட்டினசாமி ஐயங்கார், டி ஆர்.",False
19,"சேசையங்கார், ரா.",False
20,இராகவ ஐயங்கார் என இப்பட்டியல் நீளும்.,False
21,இவர்கள் பலரும் ஐயங்கார்களாக இருப்பதும் உன்னிப்பாகக் கருதற்பாலது.,False
22,"இவர்கள் பெரும்பாலோர் சமற்கிருதத்தை நன்கு கற்றவர்கள், ஆங்கிலத்தில் எழுதியவர்கள்.",False
23,"இன்றைய பிராமணியம் தமிழையும் தமிழரையும் அயன்மைப்படுத்தியே நோக்கி, சூழ்ச்சித் திறம்பட இயங்கு கின்றது.",False
24,இவர்கள் எல்லோரும் இன்று ஏன் தமிழில் இதழ் வெளியிட்டும் நூல்கள் எழுதியும் பிழைக்கின்றார்கள் என்றால் வேறு வழியில்லை .,False
25,"சமற்கிருதம் வழக்கிலிருந்து, அதில் எழுதவும் விற்கவும் வாங்கவும் கூடிய சூழல் இருந்தால், அதில் மூழ்கிக் கிடப்பார்கள்.",False
26,"அதற்கு வழியில்லாததா லேயே தமிழிலேயே எழுதி, தமிழையும் தமிழனையும் சிதைத்து, சிறிது சிறிதாக நஞ்சைப் புகுத்தி வருகிறார்கள்.",False
27,"தமிழ் மண்ணில் வாழ்ந்து, தமிழ்நீர் பருகிய அப்பெண்மணியின் நன்றியறிதல், தமிழ்ப் புலவர்கள் மீது பாய்கிறது.",False
28,நல்ல வேளையாக அவர் அண்மை யில் நடந்த சுனாமியில் அகப்படாமல் தப்பிப் போனார்.,False
29,"இச் சுனாமி பற்றியும், இது தமிழ் அறிஞர்களின் புனைகதையே, பகற்கனவே என எழுதி நிலைநிறுத்த வல்லவர் அவர்.",False
30,"தமிழர்கள் எனச் சொல்லிக்கொள்வோரே, அவர்களை விடக் கூடுதலாகத் தாமும் தமிழுக்கு இழிவு தேடிவரும் பொழுது யாரைக் குறை கூறுவது?",False
31,அது கிடக்கட்டும்.,False
32,"தமிழறிஞர்களிலும் முற்காலத்தவர்கள் சிலர் தமிழுடன், சமற்கிருதமும் கற்றிருந்தனர், ஆங்கிலப் புலமையும் இருந்தது.",False
33,"மறைமலையடிகள், சிவராச பிள்ளை , கனகசபைப் பிள்ளை , பாவாணர் என விரல்விட்டு எண்ணி விடலாம்.",False
34,அவர்களிலும் ஆங்கிலத்திலேயே நூல்கள் எழுத முற்பட்டவர்கள் மிகச் சிலரே.,False
35,சமற்கிருத மொழி மிகக் கடினமானது.,False
