Line Number,Sentence
1,முகவுரை என் கடன் பணிசெய்து கிடப்பதே என்பது அப்பர் சுவாமிகள் அருள் வாக்கு.
2,அதன்படி பொதுமக்கள் நலத்தையே நாடி உழைத்து தம் நலத்தை இழந்த பெருமக்கள் பலராவர்.
3,அவர்களைத் தியாக புருஷர் என்று சொல்லலாம்.
4,பெருமையினும் பெருமை!!
5,தமக்கு நன்மை செய்ய வந்தவர் என்பதை அறியாது அப்பாமர மக்கள் அப்பெருமக்களைக் கொல்லவும் துணிவர்.
6,அத்தகைய பெருமக்களில் டேவிட் லிவிங்ஸ்டன் ஒருவர்.
7,இவரது தியாக வாழ்வு நம் மாணவர்க்கு ஓர் முன் மாதிரியாகும்.
8,"இந்தியாவுக்கு இத்தகைய தியாக புருஷர் பலர் தேவைப்படுகின்றனர், என்ற விவேகானந்தர் திருவாக்கு சிந்திக்கத்தக்கது."
9,பொருளடக்கம் முகவுரை .
10,முன்னுரை .
11,குடும்பமும் பிறப்பும் .
12,இளமை கல்வியில் ஆர்வம் .
13,உயர் தரக் கல்வியும் பணியேற்பும் .
14,தென் ஆஃப்ரிகா செல்லல் .
15,குருமான் பணிநிலையம் .
16,அரிமா வேட்டை .
17,மண வாழ்க்கை .
18,ஸெச்சீ மனமாற்றம் .
19,கலஹாரிப் பாலைவனம் .
20,இரண்டாம் பிரயாணம் .
21,கிழக்கு ஆஃப்ரிகா .
22,மூன்றாம் பிரயாணம் .
23,லிவிங்டனின் மறைவு .
24,லிவிங்டனின் அருங்குணங்கள் .
25,முன்னுரை இன்பநிலை மக்களாகப் பிறந்தவர் எல்லோரும் இன்பத்தையும் வெற்றியையுமே நாடுகின்றனர்.
26,பெரியவர் சிறியர் துன்பங்களை வரவேற்று அவற்றை எதிர்த்துப் போராடுவதற்கு வேண்டும் உடல்வலியும் மனவலியும் இளமையிலேயே பெரிதும் காணப்படும்.
27,"இளமையில் துன்பங்களையும் தோல்விகளையும் கண்டு அஞ்சுபவரும், அந்த அச்சத்தினால் ஊக்கம் இழப்பவரும் வாழ்க்கையில் அருஞ் செயல்களைச் சாதியார்."
28,அவர் நாளடைவில் சிறுமைப்பட்டுத் தம் வாழ்வில் வெறுப்பு அடைவர்.
