Line Number,Sentence
1,இந்நூல்களையும் வீராச்சாமிச் செட்டியார் எழுதிய விநோத ரசமஞ்சரியையும் பின்பற்றிப் புலவர் வரலாறுகளைக் காலந்தோறும் பலர் எழுதி வருவாராயினர்.,False
2,"சபாபதி நாவலர் செய்த திராவிடப் பிரகாசிகை, ஆ.",False
3,"முத்துத் தம்பிப் பிள்ளை செய்த தென்மொழி வரலாறு, தஞ்சை கே.",False
4,சீனிவாச பிள்ளை எழுதிய தமிழ் வரலாறு போன்ற நூல்களிலும் தமிழ்ப் புலவர் வரலாறுகள் ஓரளவு காணப்படுகின்றன.,False
5,இதன்மேல் பேராசிரியர் கா.,False
6,சுப்பிரமணிய பிள்ளை அவர்கள் தமிழ் இலக்கிய வரலாறு என்னும் நூலை வெளியிட்டனர்.,False
7,சென்னை .,False
8,கந்தையா விளக்கக் குறிப்பு இந்நூலகத்துக் காணப்படும் சுருக்கெழுத்துக்களின் சுருக்கம் வருமாறு க.இ.உ.,False
9,களவியலுரை சா.த.க.ச.,False
10,சாசன தமிழ்க் கவி சரித்திரம் ச.கை.,False
11,சரசுவதிமகால் கையெழுத்துப் பிரதிகளைப் பற்றிய குறிப்பு.,False
12,சென்னை அரசாங்க நூல் நிலைய கையெழுத்துப் பிரதிகள் சம்பந்தமான குறிப்பு.,False
13,"பிறைக் குறிகளுக்கிடையில் நூற்பெயரின் அருகில் இடப்பட்ட இலக்கம், நூல் அச்சிடப்பட்ட ஆண்டைக் குறிக்கும்.",False
14,கொ.பு கொங்குப் புலவர்கள் என்னும் சிறு சுவடி.,False
15,இந்நூல் கோவை கிழாரால் தொகுக்கப் பெற்று இல் அச்சிடப்பட்டது.,False
16,சில புலவர்கள் பெயருக்குப்பின் அவர்கள் செய்தவற்றை மாத்திரம் குறித்துள்ளோம்.,False
17,அவர்களைப் பற்றிப் பிற விபரங்கள் தெரியவில்லை.,False
18,"தமிழ்ப் புலவர் அகராதி அகத்தியர் காலம்? இவர் பொதியமலையில் வாழ்ந்து, தமிழை வளர்த்தவர் என்னும் பழங்கதை வழங்குகின்றது.",False
19,"இவரைக் குறித்த வரலாறுகள், தெளிவின்றிக் கற்பனைக் கதைகள் போன்று வழங்குகின்றன.",False
20,"இவர் , சூத்திரங்கள் கொண்ட பேரகத்தியம் என்னும் நூலொன்று செய்தாரென்னும் செய்தி வழங்குகின்றது.",False
21,ஈண்டு உரைப்பிற் பெருகுமாதலின் அகத்தியத்துட் காண்க யா.வி.ப.,False
22,உரையாசிரியர்கள் எடுத்தாண்ட அகத்திய சூத்திரங்கள் தொல்காப்பியத்திற்குப் பிற்பட்டன என்பது ஆராய்ச்சியாளர் கருத்து.,False
23,"அண்மையில் அகத்தியம் என்னும் பெயருடன் அச்சேறிய நூல், போலி நூலென்பது வெளிப்படை.",False
24,சோதிடம் வைத்தியம் முதலிய நூல்கள் பலவும் அகத்தியர் பெயரால் வழங்குகின்றன.,False
25,"இவையும், அகத்தியர் பெயரைக் கொண்ட போலி நூல்கள் என்பது வெளிப்படை.",False
26,"அகத்தியர் கருத்துக்கள் எனச் செவி வழக்கில் வந்த சோதிட மருத்துவமுறைகளைப் பிற்காலத்தார், அவர் பெயர் கொடுத்து நூலாகப் பாடினார்களாகலாம்.",False
27,திருமந்திரத்தில் அகத்தியர் பெயர் காணப்படுகின்றது.,False
28,கீரனுக்கு அகத்தியர் தமிழுரைத்த வரலாறு திருவிளையாடற் புராணத்திற் காணப்படுகின்றது.,False
29,அகத்தியர் தொகுத்தது என்னும் கருத்தில் அகத்தியர் தேவாரத் திரட்டு எனத் தேவாரத் தொகுப்பும் வழக்கிலுள்ளது.,False
30,"சுமத்திரா, சாவகம் முதலிய மலாய்த் தீவுகளில் அகத்தியர் வழிபாடு காணப்பட்டது.",False
31,"பாண்டிய அரசரின் ஆசிரியர் அகத்தியர், என்பது பழைய பட்டையங் களில் காணப்படுகின்றது.",False
32,தலைச் சங்கத்துக்குத் தலைவராயிருந்தவர் இவரென இறையனார் களவியலுரை கூறுகின்றது.,False
33,வேதபாடல்கள் சிலவற்றைச் செய்த அகத்தியர் ஒருவர் அறியப்படு கின்றார்.,False
34,இவருடைய மனைவியாராகிய உலோபாமுத்திரையும் வேத பாடல்கள் சிலவற்றைச் செய்துள்ளார்.,False
