Line Number,Sentence
1,மேப்லித்தோ அளவு தெம்மி எழுத்து . புள்ளி பக்கம் படிகள் விலை உரு.,False
2,நூலாக்கம் டெலிபாய்ண்ட் சென்னை .,False
3,"அட்டை வடிவமைப்பு கா.பாத்திமா அச்சு வெங்கடேசுவரா ஆப்செட் பிரிண்டர் இராயப்பேட்டை, சென்னை .",False
4,தொ.பே நூல்கிடைக்கும் இடம் தமிழ்மண் பதிப்பகம் தொ.பே .,False
5,பதிப்புரை இருபதாம் நூற்றாண்டு தமிழுக்கும் தமிழருக்கும் பெருமை சேர்த்த நூற்றாண்டாகும்.,False
6,இந் நூற்றாண்டில் தமிழுக்கு அருந் தொண்டாற்றியவர்கள் வரிசையில் அறிஞர் சாமி.,False
7,சிதம் பரனாரும் ஒருவர்.,False
8,தந்தை பெரியாரின் தலைமையில் கலப்புமணம் செய்து கொண்ட சீர்திருத்த முன்னோடி.,False
9,இவர் எழுதி வெளிவந்த நூல்கள் என்று அறிஞர்கள் பதிவில் காணப்படுகிறது.,False
10,கைக்குக் கிடைக்கப் பெறாத ஏனைய நூல்களைத் தேடியெடுத்து எதிர்வரும் ஆண்டில் வெளியிட முயலுவோம்.,False
11,தம் எழுதுகோலை பொழுதுபோக்குக்காகவோ பிழைப்புக் காகவோ கையாளாத தன்மானத் தமிழறிஞர்.,False
12,தம் எழுத்தை இலட்சிய நோக்குடன் தமிழர்களின் நலனுக்காக எழுதியவர்.,False
13,தனித்தமிழியக்கம் நீதிக்கட்சி திராவிடர் கழக ஈடுபாடு கொண்டவர்.,False
14,பன்முகப் படைப்பாளி.,False
15,புதிய பார்வையுடன் திருக்குறளின் அருமை பெருமைகளை ஆழ்ந்து அகழ்ந்து காட்டி யவர்.,False
16,"சித்தர்களின் வாழ்க்கை முறைகளும், சித்த மருத்துவத்தின் அருமை பெருமைகளும் இவர் நூல்களில் மிகுந்து காணப்படுகின்றன.",False
17,"பட்டமும் பதவியும், செல்வமும் செல்வாக்கும், இளமை யும் அழகும், பொன்னும் பொருளும் மாந்த வாழ்வில் நிலையற்றது.",False
18,சிலப்பதிகாரம் அரசியல் புரட்சியை அறிவுறுத்த எழுந்த நூல்.,False
19,மணிமேகலை சமுதாயப் புரட்சியை அறிவுறுத்த எழுதப்பட்ட நூல்.,False
20,ஐம்பெருங்காப்பியங்கள் புலவர்கள் போற்றும் பெருமைக்குரிய பழந்தமிழர் பண்பாட்டுச் செல்வங்கள்.,False
21,"சாதி வேற்றுமையையும், பெண்ணடிமைத்தனத்தையும் கண்டித்தும்.",False
22,பிறப்பால் வேற்றுமை பாராட்டப்படும் கொடுமைகளுக்கு எதிராகவும் ஓங்கிக் குரல் கொடுத்தவர்.,False
23,முற்போக்கு இயக்கத்தின் முன்னணித் தலைவர் களில் ஒருவராய்த் திகழ்ந்தவர்.,False
24,புலமை மிக்க தமிழ் அறிஞராக இருந்தபோதும் அவர் பழமைவாதி யாக இருக்கவில்லை.,False
25,சமுதாய மாற்றத்தையும் பரிணாம வளர்ச்சியையும் கணக்கில் கொண்டு தமிழ் இலக்கியத்தை ஆய்வு செய்தவர்.,False
26,பிற்போக்கு வாதிகளால் உருவாக்கி விடப்பட்ட பல கட்டுக் கதைகளையும் கற்பனைகளையும் இவருடைய கட்டுரைகள் தவிடுபொடியாக்கின.,False
